381,-0.06524983,-0.1850037,-0.01541645,-0.05640001,0.1931323
382,-0.06600258,-0.1822762,-0.0171137,-0.05520626,0.2061622
383,-0.06388526,-0.1833874,-0.0159679,-0.05440022,0.2145138
384,-0.06525936,-0.1806704,-0.0169894,-0.05080892,0.2502068
385,-0.06407136,-0.1830714,-0.0160224,-0.04708492,0.2859716
386,-0.06605903,-0.1871297,-0.01556645,-0.04525341,0.3032031
387,-0.0641587,-0.182213,-0.0158265,-0.0414049,0.3383818
388,-0.06248894,-0.1826726,-0.0170591,-0.03815018,0.3674902
389,-0.06234772,-0.1804618,-0.0160278,-0.03598284,0.0384848
390,-0.06421819,-0.1757441,-0.01545185,-0.03206593,0.4190531
391,-0.06232718,-0.1749972,-0.0156267,-0.02755346,0.4578998
392,-0.06148508,-0.1766432,-0.0153152,-0.02433776,0.4831768
393,-0.06154841,-0.1739199,-0.01387015,-0.02019427,0.5173857
394,-0.05903845,-0.1682595,-0.01438075,-0.01591915,0.5517917
395,-0.05584951,-0.1666099,-0.01516065,-0.01296097,0.5728063
396,-0.05559301,-0.1645789,-0.01491615,-0.00969347,0.5959233
397,-0.05669387,-0.1662203,-0.01477805,-0.00540889,0.6288971
398,-0.05384887,-0.1627593,-0.01404105,-0.00087389,0.6625347
399,-0.05213076,-0.1592844,-0.0137194,0.00141728,0.6742512
400,-0.05115974,-0.1557256,-0.0134361,0.00497222,0.0698053
401,-0.05023435,-0.1545555,-0.01322325,0.00926255,0.7289935
402,-0.04736906,-0.1501224,-0.0126199,0.01354618,0.7589286
403,-0.04622003,-0.1471057,-0.01162545,0.01747859,0.7847391
404,-0.04426897,-0.1398083,-0.01211155,0.02232341,0.8203769
405,-0.0429076,-0.138634,-0.010691,0.0261528,0.8448528
406,-0.03966533,-0.1323007,-0.01030695,0.03137049,0.8834037
407,-0.03873533,-0.1305407,-0.01002095,0.03444149,0.8995149
408,-0.0375277,-0.127022,-0.0104485,0.0388651,0.9296098
409,-0.03690986,-0.1234804,-0.0100839,0.04329858,0.9585442
410,-0.03426647,-0.1166633,-0.00916505,0.04682991,0.9789179
411,-0.03269861,-0.1144729,-0.00888215,0.05134733,10.099453
412,-0.03120332,-0.1095568,-0.0075378,0.05699896,10.513536
413,-0.02851254,-0.1064906,-0.0073971,0.05999362,10.669518
414,-0.02765367,-0.1029413,-0.00784005,0.06443351,10.967747
415,-0.02447509,-0.1001201,-0.00758535,0.06810777,11.179957
416,-0.02565657,-0.0977413,-0.00783455,0.07144621,11.364513
417,-0.02303498,-0.0930662,-0.0076847,0.07422894,11.496882
418,-0.02002673,-0.0884007,-0.00649595,0.07821569,11.747825
419,-0.01816042,-0.0826018,-0.0057213,0.07989326,1.176955
420,-0.01692754,-0.0798246,-0.0056151,0.08193362,11.833394
421,-0.01558378,-0.0772962,-0.0053297,0.08451134,11.948958
422,-0.0140394,-0.072368,-0.004629,0.0861052,11.973892
423,-0.01201271,-0.0684619,-0.00271065,0.08785163,12.014663
424,-0.01050978,-0.0637982,-0.0032507,0.08932134,12.031986
425,-0.00919361,-0.0597909,-0.00262915,0.09096533,12.061993
426,-0.00766672,-0.0567368,-0.0022778,0.09150016,11.988016
427,-0.00631038,-0.0549682,-0.0016657,0.09287014,1.199973
428,-0.00426911,-0.0537219,-0.00192165,0.09356283,11.947747
429,-0.00305308,-0.0480052,-0.0016702,0.09454124,11.923516
430,-0.0012085,-0.042702,-0.0008845,0.0943765,1.179219
431,-0.00118477,-0.0415623,-0.00076055,0.09548381,11.795125
432,0.00090827,-0.0381517,-0.00043095,0.09539769,11.680989
433,0.00176832,-0.0355912,-0.0002302,0.09490104,11.524932
434,0.00294247,-0.0335367,0.00087805,0.09512109,11.444649
435,0.0036452,-0.028264,0.000187,0.0948044,11.311428
436,0.00653772,-0.0243902,0.0012358,0.09545584,11.284032
437,0.00795472,-0.0217492,0.0015578,0.09457184,11.101232
438,0.00714103,-0.0184183,0.00196545,0.09247541,10.801985
439,0.0093312,-0.016673,0.002244,0.0930454,10.773788
440,0.0103463,-0.010316,0.0028485,0.0914901,10.535714
441,0.01187555,-0.0087905,0.00314425,0.09103585,10.411949
442,0.01273024,-0.0068784,0.0036366,0.08935728,1.017014
443,0.01450839,-0.0041069,0.00325485,0.08817833,0.9976589
444,0.0144434,-0.000765,0.004184,0.0852008,0.0961024
445,0.0169035,0.002694,0.0045015,0.0840915,0.9431758
446,0.01802434,0.0057566,0.0051141,0.08239298,0.9199882
447,0.01880323,0.0094627,0.00505245,0.08011381,0.8912949
448,0.01927357,0.0125813,0.00556655,0.07779179,0.8623555
449,0.02020763,0.0156507,0.00647145,0.07702861,0.8491081
450,0.02160975,0.0198845,0.00729925,0.07390225,0.8124741
