sample_id,dataset,subdataset,label,source_file,n_wavelengths,nm_400,nm_410,nm_420,nm_430,nm_440,nm_450,nm_460,nm_470,nm_480,nm_490,nm_500,nm_510,nm_520,nm_530,nm_540,nm_550,nm_560,nm_570,nm_580,nm_590,nm_600,nm_610,nm_620,nm_630,nm_640,nm_650,nm_660,nm_670,nm_680,nm_690,nm_700
agfa_it872__agfa_it872__0113,agfa_it872,agfa_it872,F3,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.25,6.53,6.57,6.38,6.28,6.13,6.08,6.29,6.76,7.4,7.92,8.13,7.94,7.43,7.21,7.35,7.14,6.86,6.41,5.84,5.29,4.82,4.55,4.46,4.42,4.43,4.55,4.69,4.92,5.44,6.28
agfa_it872__agfa_it872__0114,agfa_it872,agfa_it872,F4,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.52,6.76,6.75,6.54,6.43,6.31,6.24,6.43,6.85,7.45,7.93,8.14,7.95,7.46,7.28,7.45,7.27,6.97,6.53,5.98,5.46,5,4.73,4.66,4.63,4.64,4.74,4.91,5.18,5.67,6.47
agfa_it872__agfa_it872__0115,agfa_it872,agfa_it872,F5,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.19,9.03,10.19,10.35,10.65,10.88,11.3,12.07,13.03,13.97,14.55,14.5,13.87,12.94,12.4,12.54,12.56,12.49,12.04,11.1,9.84,8.47,7.43,6.8,6.4,6.23,6.3,6.59,7.14,8.21,9.88
agfa_it872__agfa_it872__0116,agfa_it872,agfa_it872,F6,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.1,8.34,9.1,9.18,9.41,9.62,10.03,10.89,12.09,13.53,14.78,15.4,15.23,14.43,13.69,13.22,12.49,11.63,10.48,9.15,7.84,6.69,5.95,5.58,5.35,5.26,5.35,5.57,5.98,6.8,8.08
agfa_it872__agfa_it872__0117,agfa_it872,agfa_it872,F7,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.73,7.51,7.96,8,8.16,8.34,8.74,9.6,10.96,12.73,14.56,15.85,16.11,15.37,14.27,13.02,11.52,10,8.44,7.09,6.08,5.33,4.91,4.74,4.68,4.69,4.77,4.92,5.25,5.83,6.74
agfa_it872__agfa_it872__0118,agfa_it872,agfa_it872,F8,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.67,7.27,7.67,7.77,7.9,8.04,8.46,9.43,11,13.15,15.63,17.75,18.63,18.05,16.52,14.38,11.99,9.87,8.05,6.66,5.71,5.07,4.76,4.65,4.6,4.63,4.73,4.88,5.13,5.66,6.51
agfa_it872__agfa_it872__0119,agfa_it872,agfa_it872,F9,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.3,24.53,34.88,37.82,39.06,39.55,40.21,41.03,41.86,42.53,42.72,42.36,41.81,41.03,40.32,40.56,40.89,41.33,41.45,40.76,39.17,36.86,34.68,32.99,31.79,31.16,31.13,31.85,33.32,35.71,38.78
agfa_it872__agfa_it872__0120,agfa_it872,agfa_it872,F10,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.26,24.1,34.1,37,38.25,38.81,39.55,40.54,41.59,42.55,43.05,43.01,42.71,42.09,41.33,41.27,41.22,41.12,40.65,39.46,37.56,35.02,32.69,30.96,29.73,29.09,29.02,29.65,31.11,33.5,36.51
agfa_it872__agfa_it872__0121,agfa_it872,agfa_it872,F11,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.02,23.18,32.57,35.43,36.7,37.35,38.32,39.69,41.27,42.92,44.23,45,45.35,45.1,44.29,43.63,42.63,41.43,39.87,37.77,35.22,32.31,29.79,27.97,26.67,25.99,25.92,26.51,27.91,30.24,33.25
agfa_it872__agfa_it872__0122,agfa_it872,agfa_it872,F12,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,11.64,22.19,31.07,33.86,35.17,35.93,37.13,38.88,41.01,43.4,45.66,47.45,48.68,48.99,48.09,46.49,44.24,41.74,38.94,35.85,32.73,29.51,26.88,25.01,23.69,22.99,22.9,23.45,24.76,27.06,30.01
agfa_it872__agfa_it872__0123,agfa_it872,agfa_it872,F13,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.82,30.04,48.06,57.96,64.29,68.18,70.78,71.59,70.72,68.96,66.28,63.44,61.3,58.96,55.19,50.77,46.13,41.62,37.2,33.06,29.39,25.9,23.18,21.31,20,19.32,19.21,19.7,20.95,23.11,25.94
agfa_it872__agfa_it872__0124,agfa_it872,agfa_it872,F14,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.6,35.51,54.51,60.24,62.63,62.17,59.04,54.26,48.56,42.82,37.31,32.46,29.13,26.92,26.04,27.98,31.04,35.77,42.31,49.42,55.74,60.97,65.05,68.24,71.4,74.33,76.67,78.75,80.49,81.93,83.05
agfa_it872__agfa_it872__0125,agfa_it872,agfa_it872,F15,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,11.91,21.54,28.23,28.51,27.99,27.64,28.39,30.34,33.6,38.02,43.58,50.05,56.9,63.2,68.33,72.04,73.56,74.62,76.08,77.43,78.24,78.32,78.25,78.59,79.77,81.27,82.6,83.93,85.11,86.02,86.58
agfa_it872__agfa_it872__0126,agfa_it872,agfa_it872,F16,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9.89,16.06,20.6,21.52,22.2,22.61,23.1,23.73,24.33,24.65,24.39,23.47,22.28,21.08,20.5,21.21,22.26,23.61,24.73,24.94,24.09,22.45,20.77,19.44,18.49,18,17.99,18.55,19.79,21.92,24.72
agfa_it872__agfa_it872__0127,agfa_it872,agfa_it872,F17,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,11.37,19.62,25.11,25.21,25.08,24.88,24.89,25.3,25.87,26.3,26.24,25.56,24.7,23.91,23.95,26.03,29.16,33.85,40.19,46.99,52.97,57.87,61.67,64.62,67.58,70.3,72.49,74.49,76.3,77.89,79.07
agfa_it872__agfa_it872__0128,agfa_it872,agfa_it872,F18,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.55,18.09,24.01,25.47,26.11,26.62,27.86,29.95,32.9,36.61,40.83,45.01,48.43,50.33,50.12,47.91,44.43,40.64,36.75,32.91,29.39,26.02,23.35,21.52,20.21,19.51,19.43,19.96,21.19,23.32,26.13
agfa_it872__agfa_it872__0129,agfa_it872,agfa_it872,F19,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.26,26,39.18,45.59,50.35,52.71,52.27,49.41,44.87,39.8,34.59,29.88,26.45,23.98,22.56,22.97,23.76,24.82,25.7,25.73,24.73,22.95,21.25,19.9,18.9,18.4,18.42,18.97,20.17,22.3,25.12
agfa_it872__agfa_it872__0130,agfa_it872,agfa_it872,F20,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.61,17.41,22.1,22.52,22.66,22.73,23.16,24.1,25.37,26.73,27.73,28.11,28.01,27.56,27.56,28.9,30.74,33.13,35.63,37.24,37.49,36.57,35.31,34.1,33.23,32.82,32.92,33.7,35.28,37.75,40.76
agfa_it872__agfa_it872__0131,agfa_it872,agfa_it872,F21,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.54,16.76,20.69,20.64,20.42,20.31,20.75,21.93,23.7,25.8,27.9,29.49,30.44,30.85,31.46,33.21,35.57,38.6,41.97,44.65,45.93,45.93,45.33,44.6,44.2,44.11,44.37,45.37,47.09,49.49,52.26
agfa_it872__agfa_it872__0132,agfa_it872,agfa_it872,F22,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,11.72,21.17,28.11,28.99,29.04,29,29.46,30.55,32.11,33.91,35.56,36.73,37.48,37.85,38.36,40.02,42.09,44.72,47.6,49.75,50.59,50.18,49.29,48.43,47.96,47.87,48.16,49.1,50.82,53.28,56
agfa_it872__agfa_it872__0133,agfa_it872,agfa_it872,G1,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.89,7.57,7.89,7.84,7.95,7.98,8.08,8.39,8.76,9.06,9.07,8.75,8.21,7.56,7.35,7.64,7.66,7.62,7.34,6.83,6.23,5.62,5.2,5.04,4.93,4.9,5,5.22,5.55,6.19,7.22
agfa_it872__agfa_it872__0134,agfa_it872,agfa_it872,G2,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.7,7.36,7.76,7.81,8,8.15,8.4,8.82,9.32,9.76,9.87,9.56,8.91,8.13,7.74,7.79,7.55,7.2,6.67,6.06,5.5,5.03,4.74,4.65,4.62,4.65,4.74,4.91,5.14,5.68,6.54
agfa_it872__agfa_it872__0135,agfa_it872,agfa_it872,G3,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.79,7.57,8.16,8.37,8.73,9.04,9.43,10.05,10.72,11.31,11.5,11.17,10.43,9.47,8.84,8.63,8.15,7.58,6.88,6.13,5.49,5.02,4.75,4.65,4.62,4.65,4.74,4.89,5.16,5.69,6.49
agfa_it872__agfa_it872__0136,agfa_it872,agfa_it872,G4,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.77,7.54,8.09,8.29,8.62,8.9,9.28,9.87,10.54,11.14,11.35,11.02,10.28,9.35,8.75,8.57,8.09,7.54,6.85,6.14,5.52,5.03,4.75,4.66,4.63,4.65,4.72,4.89,5.17,5.69,6.52
agfa_it872__agfa_it872__0137,agfa_it872,agfa_it872,G5,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.31,11.5,13.91,14.64,15.37,15.95,16.56,17.37,18.18,18.78,18.82,18.2,17.14,15.91,15.12,15.12,15.07,14.92,14.38,13.31,11.87,10.3,9.08,8.3,7.79,7.55,7.61,7.93,8.6,9.86,11.73
agfa_it872__agfa_it872__0138,agfa_it872,agfa_it872,G6,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.96,10.77,13.1,14.07,15.03,15.84,16.72,17.78,18.85,19.72,20,19.54,18.49,17.1,15.94,15.25,14.44,13.5,12.22,10.69,9.19,7.82,6.87,6.34,6.03,5.94,6,6.21,6.73,7.71,9.18
agfa_it872__agfa_it872__0139,agfa_it872,agfa_it872,G7,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.59,9.99,12.24,13.6,14.97,16.18,17.42,18.81,20.14,21.21,21.65,21.22,20,18.24,16.41,14.77,13.04,11.34,9.6,8.04,6.8,5.87,5.34,5.12,4.99,4.98,5.08,5.25,5.58,6.23,7.27
agfa_it872__agfa_it872__0140,agfa_it872,agfa_it872,G8,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.22,9.4,11.67,13.38,15.2,16.89,18.61,20.42,22.13,23.54,24.2,23.84,22.43,20.18,17.54,14.82,12.24,10.02,8.09,6.67,5.76,5.13,4.8,4.7,4.68,4.71,4.8,4.95,5.21,5.75,6.6
agfa_it872__agfa_it872__0141,agfa_it872,agfa_it872,G9,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.43,25.03,35.8,39.09,40.53,41.15,41.73,42.39,42.97,43.31,43.13,42.38,41.55,40.63,39.78,39.91,40.2,40.55,40.63,39.94,38.36,36.03,33.87,32.19,31.03,30.4,30.35,31.03,32.51,34.94,37.96
agfa_it872__agfa_it872__0142,agfa_it872,agfa_it872,G10,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.26,24.67,35.45,38.95,40.58,41.34,42.13,42.98,43.75,44.32,44.37,43.86,43.17,42.29,41.26,40.93,40.64,40.25,39.52,38.12,36.01,33.39,31.04,29.29,28.07,27.43,27.36,27.96,29.4,31.79,34.78
agfa_it872__agfa_it872__0143,agfa_it872,agfa_it872,G11,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.15,24.74,35.9,39.92,42,43.11,44.21,45.35,46.39,47.29,47.65,47.41,46.95,46.07,44.69,43.5,42.09,40.45,38.43,36.01,33.27,30.21,27.65,25.82,24.54,23.85,23.72,24.29,25.67,28,30.94
agfa_it872__agfa_it872__0144,agfa_it872,agfa_it872,G12,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,11.92,24.04,35.02,39.34,41.66,42.99,44.44,45.99,47.5,48.94,49.95,50.38,50.41,49.75,47.94,45.61,42.85,39.89,36.68,33.37,30.16,26.92,24.29,22.49,21.23,20.54,20.42,20.96,22.26,24.42,27.25
agfa_it872__agfa_it872__0145,agfa_it872,agfa_it872,G13,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.08,26.28,41.37,50.55,57.27,61.91,65.25,66.59,65.99,64.21,61.31,58.06,55.26,52.25,47.93,43.04,38.3,33.78,29.43,25.49,22.09,18.97,16.64,15.12,14.05,13.5,13.48,13.92,14.93,16.77,19.31
agfa_it872__agfa_it872__0146,agfa_it872,agfa_it872,G14,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.38,33.13,49.61,54.22,56.57,56.19,52.82,47.71,41.8,35.98,30.54,25.88,22.74,20.67,19.9,21.74,24.57,29.12,35.56,42.73,49.41,55.2,59.86,63.54,67.07,70.26,72.79,75.02,77.01,78.73,80
agfa_it872__agfa_it872__0147,agfa_it872,agfa_it872,G15,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.91,18.38,23.03,22.74,22.15,21.87,22.62,24.56,27.87,32.47,38.49,45.62,53.16,60.16,66.15,70.61,72.63,74.03,75.69,77.19,78.13,78.25,78.17,78.55,79.73,81.22,82.55,83.89,85.1,86.04,86.61
agfa_it872__agfa_it872__0148,agfa_it872,agfa_it872,G16,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.94,13.2,16.17,16.65,17.18,17.51,17.9,18.49,19.07,19.42,19.21,18.41,17.34,16.24,15.76,16.47,17.43,18.61,19.54,19.71,18.89,17.38,15.9,14.76,13.96,13.54,13.56,14.09,15.18,17.02,19.57
agfa_it872__agfa_it872__0149,agfa_it872,agfa_it872,G17,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.47,16.11,19.41,19,18.73,18.51,18.51,18.89,19.45,19.88,19.86,19.32,18.61,17.88,17.96,19.89,22.81,27.36,33.68,40.67,47.21,52.94,57.57,61.2,64.65,67.77,70.29,72.59,74.63,76.37,77.73
agfa_it872__agfa_it872__0150,agfa_it872,agfa_it872,G18,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9.44,14.94,19,19.9,20.4,20.92,22.1,24.19,27.21,31.11,35.69,40.24,43.79,45.57,45.16,42.66,38.9,34.87,30.79,26.9,23.43,20.24,17.78,16.12,15.01,14.41,14.34,14.79,15.87,17.79,20.38
agfa_it872__agfa_it872__0151,agfa_it872,agfa_it872,G19,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,11.43,22.75,33.66,39.36,44.19,46.81,46.4,43.4,38.71,33.55,28.39,23.87,20.61,18.32,17.06,17.5,18.21,19.13,19.84,19.77,18.81,17.21,15.7,14.56,13.74,13.35,13.39,13.83,14.87,16.77,19.3
agfa_it872__agfa_it872__0152,agfa_it872,agfa_it872,G20,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,11.34,20.34,26.76,27.51,27.6,27.63,28.2,29.47,31.3,33.37,35.26,36.57,37.33,37.57,37.93,39.49,41.37,43.66,46.06,47.66,47.88,46.83,45.49,44.32,43.55,43.23,43.35,44.19,45.96,48.54,51.48
agfa_it872__agfa_it872__0153,agfa_it872,agfa_it872,G21,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.03,15.83,19.35,19.15,18.85,18.74,19.33,20.8,23.12,26.03,29.26,32.23,34.43,35.74,36.97,38.98,41.09,43.6,46.19,47.93,48.29,47.44,46.21,45.1,44.41,44.08,44.25,45.18,46.92,49.43,52.3
agfa_it872__agfa_it872__0154,agfa_it872,agfa_it872,G22,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.57,9.17,9.5,8.71,8.3,8.02,8.21,9.13,11.13,14.54,19.79,26.67,34.09,41.03,47.33,52.43,55.57,57.96,60.1,61.64,62.17,61.69,60.97,60.47,60.5,60.92,61.56,62.69,64.36,66.38,68.39
agfa_it872__agfa_it872__0155,agfa_it872,agfa_it872,H1,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.74,7.74,8.38,8.5,8.77,8.96,9.13,9.4,9.6,9.62,9.25,8.6,7.87,7.17,6.96,7.3,7.38,7.42,7.29,6.88,6.28,5.63,5.15,4.94,4.85,4.83,4.89,5.08,5.44,6.13,7.18
agfa_it872__agfa_it872__0156,agfa_it872,agfa_it872,H2,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,6.89,7.89,8.7,9.07,9.61,10.02,10.38,10.69,10.79,10.6,9.98,9.11,8.22,7.4,7.08,7.26,7.14,6.95,6.57,6.04,5.53,5.08,4.79,4.69,4.66,4.68,4.79,4.95,5.19,5.72,6.59
agfa_it872__agfa_it872__0157,agfa_it872,agfa_it872,H3,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7,8.44,9.8,10.73,11.85,12.78,13.45,13.87,13.85,13.38,12.33,11,9.72,8.57,7.98,7.94,7.6,7.2,6.65,6.02,5.45,4.99,4.74,4.64,4.6,4.63,4.73,4.89,5.17,5.69,6.51
agfa_it872__agfa_it872__0158,agfa_it872,agfa_it872,H4,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.11,8.6,9.98,10.9,12.04,13,13.69,14.06,13.98,13.45,12.35,10.96,9.67,8.55,7.98,7.94,7.64,7.24,6.69,6.08,5.53,5.06,4.79,4.7,4.67,4.71,4.81,4.96,5.22,5.76,6.58
agfa_it872__agfa_it872__0159,agfa_it872,agfa_it872,H5,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.49,12.7,15.99,17.21,18.37,19.23,19.88,20.48,20.77,20.64,19.83,18.44,16.89,15.41,14.54,14.66,14.82,14.95,14.71,13.84,12.49,10.87,9.58,8.73,8.17,7.92,7.96,8.3,9.01,10.37,12.38
agfa_it872__agfa_it872__0160,agfa_it872,agfa_it872,H6,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.37,12.65,16.51,18.56,20.51,21.96,22.97,23.55,23.54,22.9,21.45,19.47,17.49,15.66,14.42,14.07,13.65,13.11,12.23,10.97,9.56,8.15,7.13,6.55,6.2,6.07,6.13,6.39,6.95,7.96,9.52
agfa_it872__agfa_it872__0161,agfa_it872,agfa_it872,H7,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.17,12.59,17.15,20.4,23.67,26.27,28.06,28.87,28.52,27.24,25.03,22.29,19.65,17.26,15.39,14.19,12.96,11.66,10.17,8.68,7.39,6.3,5.61,5.3,5.13,5.11,5.19,5.35,5.74,6.53,7.67
agfa_it872__agfa_it872__0162,agfa_it872,agfa_it872,H8,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.67,11.4,15.81,19.82,24.23,28.14,30.97,32.12,31.42,29.43,26.4,22.93,19.72,16.9,14.49,12.67,10.97,9.38,7.87,6.65,5.81,5.16,4.83,4.75,4.73,4.74,4.83,4.99,5.27,5.82,6.66
agfa_it872__agfa_it872__0163,agfa_it872,agfa_it872,H9,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.72,25.99,37.65,41.57,43.42,44.18,44.72,45.09,45.11,44.79,43.9,42.49,41.13,39.85,38.73,38.75,39.07,39.44,39.54,38.88,37.3,35,32.88,31.19,30.02,29.45,29.43,30.05,31.55,34.01,36.99
agfa_it872__agfa_it872__0164,agfa_it872,agfa_it872,H10,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.7,27.15,40.13,44.88,47.26,48.29,48.95,49.21,48.97,48.27,46.9,45.07,43.4,41.81,40.45,40.31,40.3,40.31,39.96,38.84,36.93,34.38,32.03,30.26,29.04,28.38,28.3,28.95,30.44,32.88,35.93
agfa_it872__agfa_it872__0165,agfa_it872,agfa_it872,H11,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.87,28.58,43.61,50.24,54.02,55.9,56.79,56.62,55.45,53.59,50.99,48.12,45.76,43.65,41.68,40.78,39.91,38.94,37.62,35.72,33.28,30.41,27.96,26.16,24.88,24.22,24.15,24.71,26.08,28.47,31.46
agfa_it872__agfa_it872__0166,agfa_it872,agfa_it872,H12,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.94,29.09,45.27,53.33,58.37,61.07,62.25,61.74,59.73,56.92,53.39,49.75,46.9,44.48,42.04,40.47,39.02,37.41,35.5,33.15,30.46,27.51,25.06,23.33,22.09,21.45,21.37,21.9,23.22,25.46,28.34
agfa_it872__agfa_it872__0167,agfa_it872,agfa_it872,H13,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,11.09,23.19,36.31,45.22,52.62,58.31,62.62,64.65,64.25,62.25,58.87,54.89,51.15,47.23,42.29,37.06,32.11,27.52,23.19,19.39,16.27,13.59,11.7,10.51,9.71,9.36,9.37,9.69,10.5,12.03,14.15
agfa_it872__agfa_it872__0168,agfa_it872,agfa_it872,H14,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,14.17,31.16,45.35,48.87,51.24,50.92,47.14,41.52,35.23,29.26,23.92,19.53,16.66,14.81,14.18,15.96,18.52,22.75,29.04,36.38,43.55,50.14,55.63,60.07,64.23,67.87,70.82,73.48,75.83,77.86,79.46
agfa_it872__agfa_it872__0169,agfa_it872,agfa_it872,H15,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9.8,14.56,17.03,16.34,15.73,15.48,16.12,17.8,20.79,25.19,31.27,38.75,46.74,54.32,60.95,65.92,68.57,70.38,72.3,73.96,74.99,75.23,75.31,75.69,76.83,78.32,79.64,80.97,82.26,83.29,83.91
agfa_it872__agfa_it872__0170,agfa_it872,agfa_it872,H16,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.93,10.18,11.57,11.66,11.94,12.15,12.41,12.86,13.33,13.68,13.54,12.91,12.05,11.15,10.84,11.44,12.1,12.83,13.38,13.34,12.6,11.37,10.24,9.46,8.93,8.67,8.74,9.12,9.92,11.36,13.4
agfa_it872__agfa_it872__0171,agfa_it872,agfa_it872,H17,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,9.2,12.8,14.47,13.78,13.48,13.24,13.22,13.57,14.07,14.48,14.47,14.01,13.38,12.72,12.86,14.59,17.17,21.41,27.63,34.82,41.83,48.31,53.73,58.04,62.08,65.66,68.55,71.21,73.68,75.77,77.42
agfa_it872__agfa_it872__0172,agfa_it872,agfa_it872,H18,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,8.33,11.39,13.52,13.87,14.14,14.47,15.41,17.16,19.86,23.5,27.97,32.5,35.9,37.41,36.74,33.94,30.22,26.37,22.52,19.01,16.04,13.46,11.58,10.39,9.64,9.27,9.28,9.61,10.4,11.92,14.03
agfa_it872__agfa_it872__0173,agfa_it872,agfa_it872,H19,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.19,19.21,28.01,33.16,38.2,41.16,40.84,37.66,32.73,27.44,22.34,18.04,15.07,13.04,12.02,12.49,13.03,13.66,14.09,13.9,12.99,11.63,10.42,9.56,8.97,8.7,8.76,9.14,9.94,11.43,13.53
agfa_it872__agfa_it872__0174,agfa_it872,agfa_it872,H20,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,11.42,19.96,26.03,26.63,26.6,26.58,27.25,28.76,31,33.72,36.59,39.1,40.98,42.1,42.92,44.32,45.74,47.32,48.81,49.5,49.08,47.61,45.96,44.63,43.79,43.42,43.53,44.35,46.06,48.58,51.41
agfa_it872__agfa_it872__0175,agfa_it872,agfa_it872,H21,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,12.1,23.08,31.8,33.78,34.5,34.77,35.35,36.32,37.5,38.61,39.33,39.44,39.21,38.69,38.33,39.19,40.3,41.63,42.82,43.17,42.37,40.59,38.74,37.23,36.17,35.63,35.67,36.45,38.04,40.54,43.6
agfa_it872__agfa_it872__0176,agfa_it872,agfa_it872,H22,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,10.55,16.89,21.02,21.11,20.88,20.83,21.56,23.24,25.88,29.34,33.4,37.52,41.02,43.52,45.14,46.43,47.21,47.71,47.89,47.33,45.9,43.72,41.65,40.03,38.94,38.39,38.41,39.19,40.81,43.26,46.16
agfa_it872__agfa_it872__0177,agfa_it872,agfa_it872,I1,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.63,9.61,11.05,11.44,12.05,12.43,12.64,12.76,12.6,12.09,11.18,10.05,9.03,8.19,7.9,8.36,8.66,9.02,9.22,9,8.35,7.48,6.77,6.32,6.07,5.98,6.05,6.32,6.84,7.82,9.29
agfa_it872__agfa_it872__0178,agfa_it872,agfa_it872,I2,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\agfa_it872\agfait872.mat,31,7.84,10.52,12.84,13.99,15.35,16.28,16.58,16.26,15.31,13.92,12.16,10.43,9.09,8.07,7.69,8.09,8.27,8.43,8.43,8.06,7.41,6.63,6.02,5.68,5.52,5.46,5.52,5.74,6.2,7.04,8.33
