740,-3.65415
741,-3.68472
742,-3.71501
743,-3.74513
744,-3.77520
745,-3.80533
746,-3.83560
747,-3.86597
748,-3.89638
749,-3.92677
750,-3.95706
751,-3.98720
752,-4.01719
753,-4.04705
754,-4.07677
755,-4.10638
756,-4.13589
757,-4.16532
758,-4.19470
759,-4.22407
760,-4.25345
761,-4.28287
762,-4.31228
763,-4.34162
764,-4.37085
765,-4.39991
766,-4.42877
767,-4.45749
768,-4.48615
769,-4.51483
770,-4.54361
771,-4.57254
772,-4.60155
773,-4.63053
774,-4.65937
775,-4.68798
776,-4.71627
777,-4.74429
778,-4.77214
779,-4.79989
780,-4.82762
781,-4.85540
782,-4.88322
783,-4.91104
784,-4.93884
785,-4.96658
786,-4.99423
787,-5.02182
788,-5.04936
789,-5.07687
790,-5.10436
791,-5.13185
792,-5.15932
793,-5.18674
794,-5.21409
795,-5.24132
796,-5.26842
797,-5.29540
798,-5.32224
799,-5.34896
800,-5.37555
801,-5.40204
802,-5.42845
803,-5.45483
804,-5.48124
805,-5.50772
806,-5.53430
807,-5.56095
808,-5.58761
809,-5.61424
810,-5.64077
811,-5.66718
812,-5.69343
813,-5.71954
814,-5.74550
815,-5.77131
816,-5.79696
817,-5.82249
818,-5.84794
819,-5.87335
820,-5.89875
821,-5.92417
822,-5.94961
823,-5.97504
824,-6.00046
825,-6.02583
826,-6.05116
827,-6.07641
828,-6.10157
829,-6.12663
830,-6.15157
