710, -2.6796
711, -2.7092
712, -2.7388
713, -2.7686
714, -2.7986
715, -2.8286
716, -2.8587
717, -2.8890
718, -2.9193
719, -2.9497
720, -2.9801
721, -3.0103
722, -3.0404
723, -3.0705
724, -3.1006
725, -3.1308
726, -3.1611
727, -3.1916
728, -3.2222
729, -3.2530
730, -3.2840
731, -3.3152
732, -3.3467
733, -3.3785
734, -3.4104
735, -3.4424
736, -3.4745
737, -3.5066
738, -3.5389
739, -3.5711
740, -3.6035
741, -3.6358
742, -3.6682
743, -3.7005
744, -3.7327
745, -3.7647
746, -3.7965
747, -3.8280
748, -3.8592
749, -3.8901
750, -3.9208
751, -3.9513
752, -3.9816
753, -4.0117
754, -4.0417
755, -4.0716
756, -4.1016
757, -4.1316
758, -4.1617
759, -4.1918
760, -4.2218
761, -4.2520
762, -4.2821
763, -4.3123
764, -4.3425
765, -4.3726
766, -4.4027
767, -4.4328
768, -4.4628
769, -4.4928
770, -4.5229
771, -4.5530
772, -4.5831
773, -4.6133
774, -4.6435
775, -4.6737
776, -4.7038
777, -4.7339
778, -4.7640
779, -4.7941
780, -4.8242
781, -4.8543
782, -4.8843
783, -4.9144
784, -4.9445
785, -4.9747
786, -5.0050
787, -5.0354
788, -5.0659
789, -5.0964
790, -5.1269
791, -5.1574
792, -5.1879
793, -5.2183
794, -5.2488
795, -5.2792
796, -5.3096
797, -5.3401
798, -5.3706
799, -5.4010
800, -5.4315
801, -5.4619
802, -5.4924
803, -5.5228
804, -5.5533
805, -5.5837
806, -5.6142
807, -5.6446
808, -5.6751
809, -5.7055
810, -5.7360
811, -5.7664
812, -5.7969
813, -5.8274
814, -5.8578
815, -5.8883
816, -5.9187
817, -5.9492
818, -5.9796
819, -6.0101
820, -6.0405
821, -6.0710
822, -6.1014
823, -6.1319
824, -6.1623
825, -6.1928
826, -6.2232
827, -6.2537
828, -6.2842
829, -6.3146
830, -6.3450
