730, -5.5941
731, -5.6211
732, -5.6478
733, -5.6747
734, -5.7014
735, -5.7282
736, -5.7547
737, -5.7812
738, -5.8077
739, -5.8339
740, -5.8604
741, -5.8864
742, -5.9126
743, -5.9389
744, -5.9650
745, -5.9905
746, -6.0168
747, -6.0424
748, -6.0680
749, -6.0937
750, -6.1192
751, -6.1451
752, -6.1707
753, -6.1959
754, -6.2211
755, -6.2464
756, -6.2716
757, -6.2967
758, -6.3215
759, -6.3468
760, -6.3716
761, -6.3969
762, -6.4214
763, -6.4461
764, -6.4708
765, -6.4954
766, -6.5198
767, -6.5444
768, -6.5688
769, -6.5931
770, -6.6174
771, -6.6417
772, -6.6657
773, -6.6899
774, -6.7140
775, -6.7378
776, -6.7617
777, -6.7857
778, -6.8094
779, -6.8333
780, -6.8570
