L,h,C_max
2,192,8.02001953125
2,195,8.00170898438
2,198,7.9833984375
2,201,8.00170898438
2,204,8.02001953125
2,207,8.07495117188
2,210,8.1298828125
2,213,8.22143554688
2,216,8.33129882812
2,219,8.45947265625
2,222,8.62426757812
2,225,8.80737304688
2,228,9.02709960938
2,231,9.26513671875
2,234,9.55810546875
2,237,9.8876953125
2,240,10.2722167969
2,243,10.693359375
2,246,11.1877441406
2,249,11.7553710938
2,252,12.3962402344
2,255,13.1286621094
2,258,13.9343261719
2,261,14.8315429688
2,264,15.8752441406
2,267,17.0288085938
2,270,18.3471679688
2,273,19.8303222656
2,276,21.4782714844
2,279,23.3459472656
2,282,25.4150390625
2,285,27.7404785156
2,288,30.3588867188
2,291,33.251953125
2,294,36.5112304688
2,297,40.1733398438
2,300,44.2749023438
2,303,48.9440917969
2,306,54.638671875
2,309,62.0178222656
2,312,71.9787597656
2,315,86.3708496094
2,318,95.9289550781
2,321,54.345703125
2,324,41.3269042969
2,327,34.9731445312
2,330,30.9448242188
2,333,28.125
2,336,26.0375976562
2,339,24.3896484375
2,342,22.998046875
2,345,21.8078613281
2,348,20.7824707031
2,351,19.9035644531
2,354,19.1528320312
2,357,18.4936523438
2,360,17.9260253906
3,0,26.6418457031
3,3,25.9826660156
3,6,25.4333496094
3,9,24.9389648438
3,12,24.5361328125
3,15,19.9768066406
3,18,16.7175292969
3,21,14.4104003906
3,24,12.6892089844
3,27,11.3708496094
3,30,10.3271484375
3,33,9.48486328125
3,36,8.7890625
3,39,8.203125
3,42,7.70874023438
3,45,7.28759765625
3,48,6.93969726562
3,51,6.62841796875
3,54,6.3720703125
3,57,6.15234375
3,60,5.95092773438
3,63,5.7861328125
3,66,5.6396484375
3,69,5.52978515625
3,72,5.419921875
3,75,5.32836914062
3,78,5.2734375
3,81,5.21850585938
3,84,5.18188476562
3,87,5.16357421875
3,90,5.14526367188
3,93,5.16357421875
3,96,5.18188476562
3,99,5.21850585938
3,102,5.2734375
3,105,5.32836914062
3,108,5.419921875
3,111,5.51147460938
3,114,5.6396484375
3,117,5.7861328125
3,120,5.95092773438
3,123,6.13403320312
3,126,6.3720703125
3,129,6.62841796875
3,132,6.92138671875
3,135,7.26928710938
3,138,7.6904296875
3,141,8.16650390625
3,144,8.7158203125
3,147,9.375
3,150,10.1257324219
3,153,10.986328125
3,156,11.9201660156
3,159,12.7258300781
3,162,13.1103515625
3,165,13.18359375
3,168,13.1103515625
3,171,12.9638671875
3,174,12.7990722656
3,177,12.6342773438
3,180,12.4694824219
3,183,12.3229980469
3,186,12.2131347656
3,189,12.1215820312
3,192,12.0483398438
3,195,12.01171875
3,198,11.9934082031
3,201,11.9934082031
3,204,12.0483398438
3,207,12.1032714844
3,210,12.2131347656
3,213,12.3413085938
3,216,12.5061035156
3,219,12.7075195312
3,222,12.9455566406
3,225,13.2202148438
3,228,13.5131835938
3,231,13.8610839844
3,234,14.2456054688
3,237,14.6850585938
3,240,15.1428222656
3,243,15.673828125
3,246,16.259765625
3,249,16.9006347656
3,252,17.6147460938
3,255,18.4020996094
3,258,19.2626953125
3,261,20.21484375
3,264,21.2768554688
3,267,22.4670410156
3,270,23.7670898438
3,273,25.2136230469
3,276,26.8249511719
3,279,28.6010742188
3,282,30.5969238281
3,285,32.7941894531
3,288,35.2661132812
3,291,38.0310058594
3,294,41.1254882812
3,297,44.6411132812
3,300,48.6694335938
3,303,53.6499023438
3,306,59.912109375
3,309,68.0419921875
3,312,78.9001464844
3,315,94.3725585938
3,318,118.817138672
3,321,88.5864257812
3,324,62.2741699219
3,327,51.416015625
3,330,45.0439453125
3,333,40.7409667969
3,336,37.5732421875
3,339,35.15625
3,342,33.251953125
3,345,31.7138671875
3,348,30.4138183594
3,351,29.2602539062
3,354,28.271484375
3,357,27.4108886719
3,360,26.6418457031
4,0,33.251953125
4,3,32.5927734375
4,6,32.0251464844
4,9,31.5490722656
4,12,31.1645507812
4,15,26.6235351562
4,18,22.3022460938
4,21,19.2260742188
4,24,16.9372558594
4,27,15.1611328125
4,30,13.76953125
4,33,12.6342773438
4,36,11.71875
4,39,10.9313964844
4,42,10.2905273438
4,45,9.72290039062
4,48,9.26513671875
4,51,8.84399414062
4,54,8.49609375
4,57,8.203125
4,60,7.94677734375
4,63,7.72705078125
4,66,7.52563476562
4,69,7.36083984375
4,72,7.23266601562
4,75,7.12280273438
4,78,7.03125
4,81,6.9580078125
4,84,6.92138671875
4,87,6.884765625
4,90,6.86645507812
4,93,6.884765625
4,96,6.92138671875
4,99,6.9580078125
4,102,7.03125
4,105,7.12280273438
4,108,7.23266601562
4,111,7.36083984375
4,114,7.52563476562
4,117,7.70874023438
4,120,7.92846679688
4,123,8.18481445312
4,126,8.49609375
4,129,8.84399414062
4,132,9.24682617188
4,135,9.70458984375
4,138,10.25390625
4,141,10.8764648438
4,144,11.6271972656
4,147,12.5061035156
4,150,13.5131835938
4,153,14.6667480469
4,156,15.8935546875
4,159,16.9738769531
4,162,17.4865722656
4,165,17.5964355469
4,168,17.4865722656
4,171,17.28515625
4,174,17.0654296875
4,177,16.845703125
4,180,16.6259765625
4,183,16.4428710938
4,186,16.2780761719
4,189,16.1682128906
4,192,16.0583496094
4,195,16.0034179688
4,198,15.9851074219
4,201,16.0034179688
4,204,16.0583496094
4,207,16.1499023438
4,210,16.259765625
4,213,16.4245605469
4,216,16.6076660156
4,219,16.8090820312
4,222,17.0654296875
4,225,17.3400878906
4,228,17.6513671875
4,231,17.9992675781
4,234,18.4020996094
4,237,18.8232421875
4,240,19.2993164062
4,243,19.8303222656
4,246,20.3979492188
4,249,21.0388183594
4,252,21.7346191406
4,255,22.5219726562
4,258,23.3642578125
4,261,24.2980957031
4,264,25.341796875
4,267,26.4770507812
4,270,27.7404785156
4,273,29.1320800781
4,276,30.6884765625
4,279,32.373046875
4,282,34.2956542969
4,285,36.4013671875
4,288,38.7817382812
4,291,41.4367675781
4,294,44.4396972656
4,297,47.9919433594
4,300,52.3132324219
4,303,57.6782226562
4,306,64.4348144531
4,309,73.1872558594
4,312,84.8876953125
4,315,101.440429688
4,318,127.349853516
4,321,113.543701172
4,324,77.6916503906
4,327,63.2263183594
4,330,55.1147460938
4,333,49.7131347656
4,336,45.8129882812
4,339,42.8649902344
4,342,40.5395507812
4,345,38.7084960938
4,348,37.2253417969
4,351,35.9985351562
4,354,34.9548339844
4,357,34.0393066406
4,360,33.251953125
5,0,38.1774902344
5,3,37.5183105469
5,6,36.9689941406
5,9,36.5295410156
5,12,36.1999511719
5,15,33.2885742188
5,18,27.8686523438
5,21,24.0234375
5,24,21.1669921875
5,27,18.9697265625
5,30,17.2119140625
5,33,15.8020019531
5,36,14.6484375
5,39,13.6779785156
5,42,12.8540039062
5,45,12.158203125
5,48,11.572265625
5,51,11.0595703125
5,54,10.6384277344
5,57,10.25390625
5,60,9.92431640625
5,63,9.64965820312
5,66,9.41162109375
5,69,9.21020507812
5,72,9.04541015625
5,75,8.89892578125
5,78,8.7890625
5,81,8.69750976562
5,84,8.642578125
5,87,8.60595703125
5,90,8.58764648438
5,93,8.60595703125
5,96,8.642578125
5,99,8.69750976562
5,102,8.7890625
5,105,8.89892578125
5,108,9.04541015625
5,111,9.21020507812
5,114,9.41162109375
5,117,9.64965820312
5,120,9.92431640625
5,123,10.2355957031
5,126,10.6201171875
5,129,11.0412597656
5,132,11.5539550781
5,135,12.1398925781
5,138,12.8173828125
5,141,13.6047363281
5,144,14.5385742188
5,147,15.6188964844
5,150,16.9006347656
5,153,18.3288574219
5,156,19.8852539062
5,159,21.2219238281
5,162,21.8444824219
5,165,21.9909667969
5,168,21.8627929688
5,171,21.6247558594
5,174,21.3317871094
5,177,21.0571289062
5,180,20.7824707031
5,183,20.5627441406
5,186,20.361328125
5,189,20.1965332031
5,192,20.0866699219
5,195,20.0134277344
5,198,19.9768066406
5,201,19.9768066406
5,204,20.0134277344
5,207,20.0500488281
5,210,20.1416015625
5,213,20.2697753906
5,216,20.3979492188
5,219,20.5810546875
5,222,20.80078125
5,225,21.0388183594
5,228,21.3134765625
5,231,21.6430664062
5,234,21.9909667969
5,237,22.3754882812
5,240,22.8332519531
5,243,23.3093261719
5,246,23.8403320312
5,249,24.4445800781
5,252,25.1037597656
5,255,25.8361816406
5,258,26.6418457031
5,261,27.5390625
5,264,28.5278320312
5,267,29.6081542969
5,270,30.8166503906
5,273,32.1533203125
5,276,33.6364746094
5,279,35.2844238281
5,282,37.1154785156
5,285,39.1662597656
5,288,41.455078125
5,291,44.1101074219
5,294,47.2412109375
5,297,51.0131835938
5,300,55.6274414062
5,303,61.3220214844
5,306,68.5180664062
5,309,77.8198242188
5,312,90.2709960938
5,315,107.830810547
5,318,135.186767578
5,321,131.213378906
5,324,89.3371582031
5,327,72.1252441406
5,330,62.6770019531
5,333,56.4697265625
5,336,52.0202636719
5,339,48.6511230469
5,342,46.0327148438
5,345,43.9636230469
5,348,42.2973632812
5,351,40.9606933594
5,354,39.8803710938
5,357,38.96484375
5,360,38.1774902344
6,0,41.9311523438
6,3,41.2902832031
6,6,40.7775878906
6,9,40.3747558594
6,12,40.1000976562
6,15,39.9169921875
6,18,33.4533691406
6,21,28.8391113281
6,24,25.3967285156
6,27,22.7600097656
6,30,20.654296875
6,33,18.9697265625
6,36,17.578125
6,39,16.40625
6,42,15.4357910156
6,45,14.5935058594
6,48,13.8977050781
6,51,13.2751464844
6,54,12.7624511719
6,57,12.3046875
6,60,11.9201660156
6,63,11.5905761719
6,66,11.2976074219
6,69,11.0595703125
6,72,10.8581542969
6,75,10.6750488281
6,78,10.546875
6,81,10.4553222656
6,84,10.3820800781
6,87,10.3271484375
6,90,10.3088378906
6,93,10.3271484375
6,96,10.3820800781
6,99,10.4370117188
6,102,10.546875
6,105,10.6750488281
6,108,10.83984375
6,111,11.0412597656
6,114,11.2976074219
6,117,11.572265625
6,120,11.9018554688
6,123,12.2863769531
6,126,12.744140625
6,129,13.2568359375
6,132,13.8610839844
6,135,14.5568847656
6,138,15.380859375
6,141,16.3330078125
6,144,17.4499511719
6,147,18.75
6,150,20.2697753906
6,153,21.9909667969
6,156,23.8586425781
6,159,25.4516601562
6,162,26.220703125
6,165,26.3854980469
6,168,26.2390136719
6,171,25.9460449219
6,174,25.5981445312
6,177,25.2685546875
6,180,24.9389648438
6,183,24.6643066406
6,186,24.4262695312
6,189,24.2431640625
6,192,24.0783691406
6,195,23.9685058594
6,198,23.8586425781
6,201,23.8037109375
6,204,23.7670898438
6,207,23.7487792969
6,210,23.7854003906
6,213,23.8403320312
6,216,23.9135742188
6,219,24.0417480469
6,222,24.1882324219
6,225,24.3713378906
6,228,24.5910644531
6,231,24.8474121094
6,234,25.1220703125
6,237,25.4699707031
6,240,25.8544921875
6,243,26.2756347656
6,246,26.7517089844
6,249,27.3010253906
6,252,27.9052734375
6,255,28.5827636719
6,258,29.3334960938
6,261,30.17578125
6,264,31.1096191406
6,267,32.1350097656
6,270,33.2885742188
6,273,34.5703125
6,276,35.9985351562
6,279,37.5915527344
6,282,39.3493652344
6,285,41.3818359375
6,288,43.7255859375
6,291,46.5270996094
6,294,49.8229980469
6,297,53.8146972656
6,300,58.6669921875
6,303,64.6728515625
6,306,72.2717285156
6,309,82.1044921875
6,312,95.2514648438
6,315,113.763427734
6,318,142.492675781
6,321,144.250488281
6,324,98.3276367188
6,327,79.0100097656
6,330,68.5180664062
6,333,61.7065429688
6,336,56.8176269531
6,339,53.1372070312
6,342,50.2807617188
6,345,48.0285644531
6,348,46.2158203125
6,351,44.7692871094
6,354,43.6157226562
6,357,42.7001953125
6,360,41.9311523438
7,0,44.82421875
7,3,44.2199707031
7,6,43.7438964844
7,9,43.3776855469
7,12,43.1396484375
7,15,43.0114746094
7,18,39.0380859375
7,21,33.6547851562
7,24,29.6447753906
7,27,26.5502929688
7,30,24.1149902344
7,33,22.119140625
7,36,20.5078125
7,39,19.1528320312
7,42,17.9992675781
7,45,17.0288085938
7,48,16.2048339844
7,51,15.4907226562
7,54,14.8864746094
7,57,14.35546875
7,60,13.8977050781
7,63,13.5131835938
7,66,13.18359375
7,69,12.890625
7,72,12.6525878906
7,75,12.4694824219
7,78,12.3046875
7,81,12.1948242188
7,84,12.1032714844
7,87,12.0483398438
7,90,12.0300292969
7,93,12.0483398438
7,96,12.1032714844
7,99,12.1948242188
7,102,12.3046875
7,105,12.4694824219
7,108,12.6525878906
7,111,12.890625
7,114,13.1652832031
7,117,13.5131835938
7,120,13.8977050781
7,123,14.3371582031
7,126,14.8681640625
7,129,15.4724121094
7,132,16.1682128906
7,135,16.9921875
7,138,17.9443359375
7,141,19.04296875
7,144,20.361328125
7,147,21.8811035156
7,150,23.6572265625
7,153,25.6713867188
7,156,27.83203125
7,159,29.6997070312
7,162,30.5969238281
7,165,30.7800292969
7,168,30.615234375
7,171,30.2673339844
7,174,29.8645019531
7,177,29.4799804688
7,180,29.1137695312
7,183,28.7841796875
7,186,28.4912109375
7,189,28.2348632812
7,192,27.9968261719
7,195,27.7954101562
7,198,27.6123046875
7,201,27.4658203125
7,204,27.3376464844
7,207,27.24609375
7,210,27.1911621094
7,213,27.1545410156
7,216,27.1545410156
7,219,27.1911621094
7,222,27.24609375
7,225,27.3559570312
7,228,27.4841308594
7,231,27.6489257812
7,234,27.8686523438
7,237,28.1433105469
7,240,28.4545898438
7,243,28.8024902344
7,246,29.2419433594
7,249,29.7180175781
7,252,30.2673339844
7,255,30.8715820312
7,258,31.5856933594
7,261,32.3547363281
7,264,33.2336425781
7,267,34.2224121094
7,270,35.3210449219
7,273,36.5478515625
7,276,37.9211425781
7,279,39.4958496094
7,282,41.2902832031
7,285,43.4143066406
7,288,45.8862304688
7,291,48.7976074219
7,294,52.2766113281
7,297,56.4514160156
7,300,61.5417480469
7,303,67.8405761719
7,306,75.8056640625
7,309,86.1328125
7,312,99.9389648438
7,315,119.348144531
7,318,149.432373047
7,321,154.193115234
7,324,105.230712891
7,327,84.3933105469
7,330,73.1140136719
7,333,65.8081054688
7,336,60.5895996094
7,339,56.6711425781
7,342,53.6315917969
7,345,51.2329101562
7,348,49.3103027344
7,351,47.75390625
7,354,46.5454101562
7,357,45.5749511719
7,360,44.82421875
8,0,47.0764160156
8,3,46.4904785156
8,6,46.0510253906
8,9,45.7397460938
8,12,45.5383300781
8,15,45.4650878906
8,18,44.6228027344
8,21,38.4704589844
8,24,33.8928222656
8,27,30.3588867188
8,30,27.5573730469
8,33,25.2868652344
8,36,23.4375
8,39,21.8811035156
8,42,20.5810546875
8,45,19.4641113281
8,48,18.5302734375
8,51,17.7062988281
8,54,17.0104980469
8,57,16.40625
8,60,15.8935546875
8,63,15.4541015625
8,66,15.0695800781
8,69,14.7399902344
8,72,14.4653320312
8,75,14.2456054688
8,78,14.0625
8,81,13.9343261719
8,84,13.8427734375
8,87,13.76953125
8,90,13.7512207031
8,93,13.76953125
8,96,13.8427734375
8,99,13.9343261719
8,102,14.0625
8,105,14.2456054688
8,108,14.4653320312
8,111,14.7399902344
8,114,15.0512695312
8,117,15.4357910156
8,120,15.8752441406
8,123,16.3879394531
8,126,16.9921875
8,129,17.6879882812
8,132,18.4936523438
8,135,19.4274902344
8,138,20.5078125
8,141,21.7712402344
8,144,23.2543945312
8,147,25.0122070312
8,150,27.0263671875
8,153,29.3334960938
8,156,31.8054199219
8,159,33.9477539062
8,162,34.9731445312
8,165,35.1928710938
8,168,34.9914550781
8,171,34.5886230469
8,174,34.1491699219
8,177,33.69140625
8,180,33.2702636719
8,183,32.8857421875
8,186,32.5012207031
8,189,32.1533203125
8,192,31.8054199219
8,195,31.494140625
8,198,31.2194824219
8,201,30.9631347656
8,204,30.7250976562
8,207,30.5419921875
8,210,30.3588867188
8,213,30.2307128906
8,216,30.1208496094
8,219,30.0476074219
8,222,30.0109863281
8,225,30.029296875
8,228,30.0659179688
8,231,30.1391601562
8,234,30.3039550781
8,237,30.46875
8,240,30.7067871094
8,243,30.9997558594
8,246,31.3659667969
8,249,31.7687988281
8,252,32.2631835938
8,255,32.8308105469
8,258,33.4716796875
8,261,34.2041015625
8,264,35.0280761719
8,267,35.9619140625
8,270,37.0239257812
8,273,38.2141113281
8,276,39.6057128906
8,279,41.2536621094
8,282,43.1213378906
8,285,45.3369140625
8,288,47.9187011719
8,291,50.9582519531
8,294,54.6020507812
8,297,58.9599609375
8,300,64.2700195312
8,303,70.8618164062
8,306,79.1748046875
8,309,89.9780273438
8,312,104.388427734
8,315,124.658203125
8,318,156.060791016
8,321,161.901855469
8,324,110.522460938
8,327,88.5864257812
8,330,76.7395019531
8,333,69.0673828125
8,336,63.5925292969
8,339,59.47265625
8,342,56.2866210938
8,345,53.759765625
8,348,51.7456054688
8,351,50.1159667969
8,354,48.8342285156
8,357,47.8271484375
8,360,47.0764160156
9,0,49.0356445312
9,3,48.4680175781
9,6,48.046875
9,9,47.7722167969
9,12,47.607421875
9,15,47.5891113281
9,18,47.6806640625
9,21,43.2861328125
9,24,38.1225585938
9,27,34.1491699219
9,30,30.9997558594
9,33,28.4545898438
9,36,26.3671875
9,39,24.6276855469
9,42,23.14453125
9,45,21.8994140625
9,48,20.8374023438
9,51,19.921875
9,54,19.1528320312
9,57,18.45703125
9,60,17.8894042969
9,63,17.3767089844
9,66,16.9555664062
9,69,16.5893554688
9,72,16.2780761719
9,75,16.0217285156
9,78,15.8203125
9,81,15.673828125
9,84,15.5639648438
9,87,15.5090332031
9,90,15.4724121094
9,93,15.5090332031
9,96,15.5639648438
9,99,15.673828125
9,102,15.8203125
9,105,16.0217285156
9,108,16.2780761719
9,111,16.5710449219
9,114,16.9372558594
9,117,17.3583984375
9,120,17.87109375
9,123,18.4387207031
9,126,19.1162109375
9,129,19.9035644531
9,132,20.80078125
9,135,21.8444824219
9,138,23.0712890625
9,141,24.4995117188
9,144,26.1657714844
9,147,28.125
9,150,30.4138183594
9,153,32.9956054688
9,156,35.7788085938
9,159,38.1774902344
9,162,39.3310546875
9,165,39.5690917969
9,168,39.3676757812
9,171,38.9282226562
9,174,38.4155273438
9,177,37.9028320312
9,180,37.4267578125
9,183,36.9323730469
9,186,36.4562988281
9,189,35.9802246094
9,192,35.5407714844
9,195,35.1013183594
9,198,34.6984863281
9,201,34.2956542969
9,204,33.9477539062
9,207,33.6181640625
9,210,33.3251953125
9,213,33.0871582031
9,216,32.8491210938
9,219,32.666015625
9,222,32.5378417969
9,225,32.4279785156
9,228,32.373046875
9,231,32.373046875
9,234,32.4279785156
9,237,32.5378417969
9,240,32.7026367188
9,243,32.9223632812
9,246,33.2153320312
9,249,33.5632324219
9,252,34.0026855469
9,255,34.5153808594
9,258,35.1013183594
9,261,35.7788085938
9,264,36.5661621094
9,267,37.4816894531
9,270,38.5620117188
9,273,39.8071289062
9,276,41.2719726562
9,279,42.9748535156
9,282,44.9157714844
9,285,47.2229003906
9,288,49.9145507812
9,291,53.0822753906
9,294,56.8725585938
9,297,61.4135742188
9,300,66.943359375
9,303,73.8098144531
9,306,82.470703125
9,309,93.7133789062
9,312,108.728027344
9,315,129.840087891
9,318,162.561035156
9,321,168.566894531
9,324,115.118408203
9,327,92.2668457031
9,330,79.9255371094
9,333,71.923828125
9,336,66.2292480469
9,339,61.9445800781
9,342,58.6120605469
9,345,55.9936523438
9,348,53.8879394531
9,351,52.2033691406
9,354,50.8666992188
9,357,49.8229980469
9,360,49.0356445312
10,0,50.5737304688
10,3,49.9877929688
10,6,49.6032714844
10,9,49.3469238281
10,12,49.2370605469
10,15,49.2553710938
10,18,49.4018554688
10,21,48.1018066406
10,24,42.3706054688
10,27,37.939453125
10,30,34.4421386719
10,33,31.6223144531
10,36,29.296875
10,39,27.3559570312
10,42,25.7263183594
10,45,24.3347167969
10,48,23.1628417969
10,51,22.1374511719
10,54,21.2768554688
10,57,20.5261230469
10,60,19.8669433594
10,63,19.3176269531
10,66,18.8415527344
10,69,18.4204101562
10,72,18.0908203125
10,75,17.8161621094
10,78,17.5964355469
10,81,17.4133300781
10,84,17.3034667969
10,87,17.2302246094
10,90,17.1936035156
10,93,17.2302246094
10,96,17.3034667969
10,99,17.4133300781
10,102,17.578125
10,105,17.7978515625
10,108,18.0908203125
10,111,18.4204101562
10,114,18.8232421875
10,117,19.2993164062
10,120,19.8486328125
10,123,20.4895019531
10,126,21.240234375
10,129,22.1008300781
10,132,23.1079101562
10,135,24.2614746094
10,138,25.6164550781
10,141,27.2094726562
10,144,29.0588378906
10,147,31.2377929688
10,150,33.7646484375
10,153,36.62109375
10,156,39.697265625
10,159,42.3522949219
10,162,43.6340332031
10,165,43.9270019531
10,168,43.7072753906
10,171,43.212890625
10,174,42.6635742188
10,177,42.0776367188
10,180,41.5100097656
10,183,40.9240722656
10,186,40.3015136719
10,189,39.697265625
10,192,39.111328125
10,195,38.5070800781
10,198,37.9577636719
10,201,37.4084472656
10,204,36.9140625
10,207,36.4379882812
10,210,36.0168457031
10,213,35.595703125
10,216,35.2478027344
10,219,34.9548339844
10,222,34.6984863281
10,225,34.4970703125
10,228,34.3505859375
10,231,34.2590332031
10,234,34.2224121094
10,237,34.2407226562
10,240,34.3322753906
10,243,34.4970703125
10,246,34.716796875
10,249,35.009765625
10,252,35.3942871094
10,255,35.8520507812
10,258,36.3830566406
10,261,37.0422363281
10,264,37.8479003906
10,267,38.8000488281
10,270,39.9169921875
10,273,41.1987304688
10,276,42.7185058594
10,279,44.4580078125
10,282,46.4904785156
10,285,48.8708496094
10,288,51.6357421875
10,291,54.931640625
10,294,58.8317871094
10,297,63.5192871094
10,300,69.2321777344
10,303,76.3000488281
10,306,85.2355957031
10,309,96.7712402344
10,312,112.225341797
10,315,134.014892578
10,318,167.87109375
10,321,167.120361328
10,324,117.645263672
10,327,94.9035644531
10,330,82.3608398438
10,333,74.1577148438
10,336,68.2983398438
10,339,63.9038085938
10,342,60.4797363281
10,345,57.7514648438
10,348,55.5908203125
10,351,53.8513183594
10,354,52.4780273438
10,357,51.3793945312
10,360,50.5737304688
11,0,52.1301269531
11,3,51.5258789062
11,6,51.1413574219
11,9,50.9216308594
11,12,50.8483886719
11,15,50.9033203125
11,18,51.1047363281
11,21,51.4343261719
11,24,46.6186523438
11,27,41.748046875
11,30,37.9028320312
11,33,34.7900390625
11,36,32.2265625
11,39,30.1025390625
11,42,28.3081054688
11,45,26.7883300781
