x,y,Y,X,Z,L,a,b,C,h
0.730752465152,0.269247534848,1,2.7140544316,0,8.99144240437,37.9961928936,15.5024869041,41.0370293104,22.1955115013
0.731335602073,0.268664397927,1,2.72211579843,0,8.99144240437,38.1403222252,15.5024869041,41.1705146877,22.1197385342
0.73189302836,0.26810697164,1,2.72985451995,0,8.99144240437,38.2784155233,15.5024869041,41.2984769112,22.0475984922
0.732447125545,0.267552874455,1,2.73757898149,0,8.99144240437,38.4159943431,15.5024869041,41.4260271035,21.9761705107
0.732813647785,0.267186352215,1,2.74270613641,0,8.99144240437,38.5071702205,15.5024869041,41.5105921254,21.929075837
0.72905726039,0.265424441428,1,2.74676008158,0.020790467343,8.99144240437,38.5791808675,14.5919364054,41.2465490007,20.7182943418
0.724423940071,0.263251592912,1,2.75183117434,0.046816305577,8.99144240437,38.6691595319,13.4520947852,40.9421879363,19.1815885467
0.718567933304,0.260506144635,1,2.75835310646,0.080327940403,8.99144240437,38.7847187286,11.984401188,40.5940916722,17.171045316
0.71097004966,0.256945395936,1,2.76700832514,0.124869154737,8.99144240437,38.9377957459,10.0336501898,40.2097758472,14.4498560023
0.701131003321,0.25233599087,1,2.77856123855,0.184408913089,8.99144240437,39.1416250581,7.42601488455,39.8398357082,10.7425753842
0.688663574855,0.246497161657,1,2.79379920736,0.263042637293,8.99144240437,39.4096079636,3.98212997309,39.6102835002,5.76984830835
0.134123164263,0.0478497666975,1,2.80300560524,17.0957378792,8.99144240437,39.5710445851,-113.588263441,120.283669553,289.206939373
0.673204279713,0.239260141637,1,2.8136917211,0.365859428367,8.99144240437,39.7579857877,-0.410438679494,39.7601042982,359.408532191
0.654366197735,0.230446176868,1,2.83956196032,0.499846111411,8.99144240437,40.2086039471,-5.17878537183,40.5407406112,352.660826586
0.631909970987,0.219947271119,1,2.87300664279,0.673537603537,8.99144240437,40.7871186817,-10.2238977576,42.0489849546,345.927908797
0.60582388131,0.207766207174,1,2.9158922885,0.897209965234,8.99144240437,41.5224074509,-15.5711012726,44.3460202877,339.443714671
0.576352958243,0.194029925115,1,2.97043333858,1.18341083988,8.99144240437,42.4471902744,-21.2424134244,47.4658202319,333.414631488
0.13586940702,0.0453815590978,1,2.99393431431,18.0414478956,8.99144240437,42.8421775288,-116.425613173,124.057952498,290.20255408
0.544345696164,0.179147487237,1,3.03853380563,1.54345908426,8.99144240437,43.5861265122,-27.1981786502,51.3759802459,328.035424533
0.511316892205,0.163836796345,1,3.12089166543,1.98274330735,8.99144240437,44.9409982147,-33.3179885783,55.9444517664,323.447805066
0.137464240329,0.043190255371,1,3.18276053586,18.9706103208,8.99144240437,45.943204947,-119.118313981,127.671260691,291.091321857
0.478838127877,0.148839481596,1,3.21714455561,2.50150287097,8.99144240437,46.494582172,-39.472541142,60.9903900263,319.669716315
0.448051466438,0.134694383614,1,3.32643020752,3.09778432294,8.99144240437,48.2214048636,-45.5710021862,66.3477213419,316.618643673
0.138917452313,0.0412428526044,1,3.3682794361,19.8783460239,8.99144240437,48.8726457304,-121.665290958,131.114371922,291.885205868
0.419634578492,0.121722146198,1,3.44747929281,3.76795258412,8.99144240437,50.0905074892,-51.5519432353,71.8794949333,314.176246438
0.140236838409,0.0395290329617,1,3.54769211138,20.750169361,8.99144240437,51.6050440241,-124.039502882,134.34611585,292.589126117
0.393888143714,0.110065452393,1,3.57867191885,4.50683110011,8.99144240437,52.0674681051,-57.3727941105,77.4768271092,312.224650189
0.370832133011,0.0997343103702,1,3.71820020246,5.30843953955,8.99144240437,54.117714463,-63.0070927963,83.0579361731,310.659764259
0.141429606204,0.0380160843474,1,3.72025706045,21.5843983812,8.99144240437,54.1475514255,-126.249852788,137.371695244,293.214105823
0.350315155105,0.0906583880408,1,3.86412291985,6.16629601447,8.99144240437,56.2077646674,-68.4393201063,88.5621439754,309.395537349
0.142501095474,0.036677626248,1,3.88523222606,22.3793457278,8.99144240437,56.5057327343,-128.303737849,140.195388576,293.768979379
0.332100575624,0.0827249487302,1,4.01451533935,7.07373633502,8.99144240437,58.3074780924,-73.6618201973,93.9458660946,308.363598035
0.143456699951,0.0355008153917,1,4.04094098594,23.1274261055,8.99144240437,58.6709788049,-130.192572326,142.801924507,294.258597304
0.315915284962,0.0758050051717,1,4.16747263912,8.02426843041,8.99144240437,60.3898804064,-78.6730879991,99.1785885704,307.510035781
0.144301959476,0.034474495589,1,4.18575984974,23.8211910255,8.99144240437,60.6354174466,-131.908198318,145.17722491,294.687244462
0.145041578703,0.0335886937888,1,4.31816669071,24.4537561559,8.99144240437,62.3922180283,-133.443684011,147.309217881,295.058659466
0.301479564967,0.0697685755203,1,4.32113688316,9.01196354983,8.99144240437,62.4312126149,-83.4768979742,104.240341538,306.792304148
0.145679286264,0.032834357377,1,4.43679419674,25.0191087015,8.99144240437,63.9359417225,-134.793764733,149.188349595,295.376116387
0.288518984992,0.0644919256041,1,4.47372259843,10.0320944575,8.99144240437,64.4108745333,-88.0828760325,109.120822066,306.176253101
0.14621926841,0.0322025544934,1,4.54061085247,25.5128262345,8.99144240437,65.2645066612,-135.956239487,150.809664429,295.642893626
0.276781630314,0.059863851655,1,4.62351857861,11.0810530845,8.99144240437,66.3110237411,-92.5039692445,113.816238717,305.634663806
0.146666565294,0.0316844695995,1,4.62897334712,25.9322303795,8.99144240437,66.3794373899,-136.932015681,152.172949721,295.862344456
0.147027206001,0.0312709077837,1,4.70172490732,26.2768798366,8.99144240437,67.286791159,-137.726023593,153.283951669,296.038071253
0.147310748335,0.0309490135103,1,4.75978816857,26.5514194138,8.99144240437,68.0042598185,-138.35355765,154.16318065,296.175279565
0.266045249499,0.0557870059757,1,4.7689465467,12.1563746371,8.99144240437,68.1168932626,-96.7553167543,118.327944578,305.146000932
0.147530798413,0.030701547583,1,4.80532123059,26.7663267391,8.99144240437,68.5628255164,-138.841774306,154.847987831,296.281074729
0.147700829335,0.0305118480125,1,4.84076969952,26.9333841174,8.99144240437,68.9952429656,-139.21948539,155.378276037,296.362376295
0.147831573616,0.0303669983789,1,4.86816549239,27.0623200144,8.99144240437,69.327986013,-139.509938537,155.786368451,296.424592216
0.147931816827,0.0302567225368,1,4.88922144977,27.1612848893,8.99144240437,69.5828793945,-139.732250932,156.098939956,296.472062138
0.148008555299,0.0301728978878,1,4.9053477014,27.2369776966,8.99144240437,69.7776016699,-139.901921301,156.337651506,296.508224736
0.256114741354,0.0521768407339,1,4.90859043499,13.2570007724,8.99144240437,69.8167056783,-100.854435222,122.662094779,304.693004541
0.148066778699,0.0301097231333,1,4.91757357064,27.2942894403,8.99144240437,69.9249431309,-140.030180317,156.518206837,296.535535402
0.148110469138,0.0300626224495,1,4.92673150476,27.33716627,8.99144240437,70.0351511219,-140.126017812,156.653194224,296.555937892
0.148143466907,0.0300272711627,1,4.93363070207,27.3694288594,8.99144240437,70.1180869596,-140.198064505,156.754723724,296.571280621
0.148169191652,0.029999868369,1,4.93899472591,27.3944848647,8.99144240437,70.1825149363,-140.253978877,156.833555063,296.583194679
0.148189805886,0.0299780123503,1,4.94328323555,27.4144987387,8.99144240437,70.2339912264,-140.298616863,156.896511807,296.592711009
0.151888242319,0.0301636899568,1,5.03546623562,27.1169763678,8.99144240437,71.3333661641,-139.632784177,156.798480686,297.06085441
0.246829118465,0.048965458245,1,5.04088243655,14.381677381,8.99144240437,71.3975410161,-104.815001908,126.821896722,304.261780629
0.238068521983,0.0461024172282,1,5.16390541529,15.5269312072,8.99144240437,72.8429835064,-108.641165416,130.801387872,303.841518856
0.160608370904,0.030749451182,1,5.22312967323,26.2977759547,8.99144240437,73.5306534669,-137.773940553,156.167908658,298.08906753
0.229731689529,0.043549373196,1,5.27520082769,16.6872421792,8.99144240437,74.1309851088,-112.330279206,134.586383337,303.422324324
0.168825661486,0.0314625442025,1,5.3659252856,25.4178997466,8.99144240437,75.1675839319,-135.733903872,155.157527483,298.9770857
0.221728162276,0.0412744196552,1,5.3720479689,17.8560334518,8.99144240437,75.2371182424,-115.877280266,138.159936462,302.994968197
0.213985391632,0.0392495030622,1,5.45192613759,19.0261034419,8.99144240437,76.1394789856,-119.276323489,141.506401287,302.551933698
0.17665858056,0.0323147245707,1,5.46681374843,24.4788314113,8.99144240437,76.3066838935,-133.504003064,153.772653099,299.750925118
0.206434539182,0.0374530925705,1,5.51181558087,20.1882492567,8.99144240437,76.8102676094,-122.517050903,144.603751584,302.085052237
0.184223806613,0.0333206906947,1,5.52881116125,23.4825715308,8.99144240437,76.9997399915,-131.075041264,152.018506772,300.432010782
0.199009926263,0.0358726933064,1,5.54767172243,21.3286851337,8.99144240437,77.2095498062,-125.57846899,147.41528569,301.584494159
0.191637147124,0.0344998821445,1,5.55471889211,22.430887372,8.99144240437,77.2878223236,-128.435214357,149.896670298,301.03805858
