L,h,C_max
22,60,43.5791015625
22,63,42.3522949219
22,66,41.2902832031
22,69,40.3930664062
22,72,39.6423339844
22,75,39.0197753906
22,78,38.525390625
22,81,38.1408691406
22,84,37.8662109375
22,87,37.7014160156
22,90,37.646484375
22,93,37.7014160156
22,96,37.8479003906
22,99,38.1042480469
22,102,38.4704589844
22,105,38.9465332031
22,108,39.55078125
22,111,40.2648925781
22,114,41.1254882812
22,117,42.1508789062
22,120,43.3227539062
22,123,44.677734375
22,126,46.2158203125
22,129,48.0102539062
22,132,50.0427246094
22,135,52.3498535156
22,138,54.931640625
22,141,57.8430175781
22,144,61.0473632812
22,147,64.5263671875
22,150,68.2434082031
22,153,72.1252441406
22,156,75.9887695312
22,159,79.6325683594
22,162,82.7087402344
22,165,85.0891113281
22,168,86.9018554688
22,171,88.4582519531
22,174,89.7399902344
22,177,90.8020019531
22,180,91.6625976562
22,183,92.28515625
22,186,92.7062988281
22,189,92.9077148438
22,192,92.8894042969
22,195,92.724609375
22,198,92.3950195312
22,201,91.9006347656
22,204,91.3146972656
22,207,90.673828125
22,210,89.9963378906
22,213,89.3188476562
22,216,88.6596679688
22,219,88.0187988281
22,222,87.4328613281
22,225,86.9384765625
22,228,86.572265625
22,231,86.4440917969
22,234,86.5539550781
22,237,86.9201660156
22,240,87.5427246094
22,243,88.4216308594
22,246,89.5568847656
22,249,91.0034179688
22,252,92.7429199219
22,255,94.8303222656
22,258,97.2839355469
22,261,100.140380859
22,264,103.491210938
22,267,107.354736328
22,270,111.859130859
22,273,117.114257812
22,276,123.266601562
22,279,127.752685547
22,282,128.778076172
22,285,130.133056641
22,288,131.799316406
22,291,133.721923828
22,294,135.864257812
22,297,137.933349609
22,300,139.196777344
22,303,137.475585938
22,306,130.700683594
22,309,119.860839844
22,312,108.892822266
22,315,99.4995117188
22,318,91.8273925781
22,321,85.5834960938
22,324,80.4748535156
22,327,76.2634277344
22,330,72.7294921875
22,333,69.7814941406
22,336,67.2912597656
22,339,65.2038574219
22,342,63.4643554688
22,345,61.9995117188
22,348,60.8093261719
22,351,59.8571777344
22,354,59.1064453125
22,357,58.5754394531
22,360,58.2275390625
23,0,59.6923828125
23,3,59.5275878906
23,6,59.5458984375
23,9,59.7473144531
23,12,60.1318359375
23,15,60.7177734375
23,18,61.5051269531
23,21,62.4938964844
23,24,63.7390136719
23,27,65.2038574219
23,30,66.943359375
23,33,68.9575195312
23,36,67.4194335938
23,39,62.9333496094
23,42,59.1430664062
23,45,55.9387207031
23,48,53.1921386719
23,51,50.830078125
23,54,48.8159179688
23,57,47.0581054688
23,60,45.556640625
23,63,44.2749023438
23,66,43.1579589844
23,69,42.2241210938
23,72,41.4367675781
23,75,40.7775878906
23,78,40.2648925781
23,81,39.8620605469
23,84,39.5874023438
23,87,39.4226074219
23,90,39.3493652344
23,93,39.404296875
23,96,39.55078125
23,99,39.8254394531
23,102,40.1916503906
23,105,40.7043457031
23,108,41.3269042969
23,111,42.0776367188
23,114,42.9748535156
23,117,44.0368652344
23,120,45.263671875
23,123,46.6735839844
23,126,48.2849121094
23,129,50.1342773438
23,132,52.2399902344
23,135,54.6203613281
23,138,57.2937011719
23,141,60.2600097656
23,144,63.5375976562
23,147,67.0349121094
23,150,70.7702636719
23,153,74.6887207031
23,156,78.6437988281
23,159,82.3974609375
23,162,85.6384277344
23,165,88.2568359375
23,168,90.3076171875
23,171,92.0837402344
23,174,93.5302734375
23,177,94.7204589844
23,180,95.6726074219
23,183,96.3500976562
23,186,96.7529296875
23,189,96.8994140625
23,192,96.8078613281
23,195,96.4965820312
23,198,96.0205078125
23,201,95.361328125
23,204,94.5922851562
23,207,93.7683105469
23,210,92.8894042969
23,213,92.0288085938
23,216,91.1865234375
23,219,90.380859375
23,222,89.6301269531
23,225,89.0075683594
23,228,88.623046875
23,231,88.4765625
23,234,88.6047363281
23,237,88.9709472656
23,240,89.5935058594
23,243,90.4907226562
23,246,91.6442871094
23,249,93.1091308594
23,252,94.8852539062
23,255,97.0092773438
23,258,99.5178222656
23,261,102.429199219
23,264,105.834960938
23,267,109.790039062
23,270,114.385986328
23,273,119.732666016
23,276,125.994873047
23,279,126.818847656
23,282,127.807617188
23,285,129.125976562
23,288,130.737304688
23,291,132.623291016
23,294,134.710693359
23,297,136.761474609
23,300,138.171386719
23,303,137.127685547
23,306,131.506347656
23,309,121.58203125
23,312,110.980224609
23,315,101.678466797
23,318,93.9514160156
23,321,87.6342773438
23,324,82.4340820312
23,327,78.1311035156
23,330,74.5422363281
23,333,71.5209960938
23,336,68.9758300781
23,339,66.8518066406
23,342,65.0573730469
23,345,63.5559082031
23,348,62.3474121094
23,351,61.3586425781
23,354,60.6079101562
23,357,60.0402832031
23,360,59.6923828125
24,0,61.1572265625
24,3,60.9924316406
24,6,61.0107421875
24,9,61.2121582031
24,12,61.6149902344
24,15,62.2009277344
24,18,63.0065917969
24,21,64.0319824219
24,24,65.2954101562
24,27,66.8151855469
24,30,68.6096191406
24,33,70.6787109375
24,36,70.3674316406
24,39,65.6799316406
24,42,61.7248535156
24,45,58.3557128906
24,48,55.4992675781
24,51,53.0456542969
24,54,50.9216308594
24,57,49.1088867188
24,60,47.5341796875
24,63,46.1791992188
24,66,45.0256347656
24,69,44.0551757812
24,72,43.2312011719
24,75,42.5537109375
24,78,42.0043945312
24,81,41.6015625
24,84,41.2902832031
24,87,41.1254882812
24,90,41.0522460938
24,93,41.1071777344
24,96,41.2536621094
24,99,41.5466308594
24,102,41.9311523438
24,105,42.4621582031
24,108,43.1030273438
24,111,43.8903808594
24,114,44.8425292969
24,117,45.9228515625
24,120,47.2045898438
24,123,48.6694335938
24,126,50.3356933594
24,129,52.2583007812
24,132,54.4372558594
24,135,56.8725585938
24,138,59.6374511719
24,141,62.6586914062
24,144,65.9545898438
24,147,69.5068359375
24,150,73.2421875
24,153,77.1606445312
24,156,81.2072753906
24,159,85.0708007812
24,162,88.4582519531
24,165,91.3330078125
24,168,93.6584472656
24,171,95.6726074219
24,174,97.2839355469
24,177,98.6206054688
24,180,99.6643066406
24,183,100.378417969
24,186,100.799560547
24,189,100.891113281
24,192,100.689697266
24,195,100.250244141
24,198,99.609375
24,201,98.7670898438
24,204,97.7966308594
24,207,96.7712402344
24,210,95.7092285156
24,213,94.6472167969
24,216,93.6218261719
24,219,92.6513671875
24,222,91.7541503906
24,225,91.0766601562
24,228,90.673828125
24,231,90.5456542969
24,234,90.6555175781
24,237,91.0217285156
24,240,91.6625976562
24,243,92.5598144531
24,246,93.75
24,249,95.2331542969
24,252,97.0458984375
24,255,99.1882324219
24,258,101.733398438
24,261,104.718017578
24,264,108.178710938
24,267,112.20703125
24,270,116.89453125
24,273,122.351074219
24,276,125.244140625
24,279,125.903320312
24,282,126.873779297
24,285,128.155517578
24,288,129.730224609
24,291,131.579589844
24,294,133.612060547
24,297,135.626220703
24,300,137.109375
24,303,136.688232422
24,306,132.147216797
24,309,123.211669922
24,312,113.012695312
24,315,103.802490234
24,318,96.0571289062
24,321,89.6850585938
24,324,84.3933105469
24,327,80.0170898438
24,330,76.3366699219
24,333,73.2604980469
24,336,70.6604003906
24,339,68.4814453125
24,342,66.650390625
24,345,65.1306152344
24,348,63.8671875
24,351,62.8784179688
24,354,62.0910644531
24,357,61.5234375
24,360,61.1572265625
25,0,62.6403808594
25,3,62.4572753906
25,6,62.4755859375
25,9,62.6953125
25,12,63.0981445312
25,15,63.7023925781
25,18,64.5263671875
25,21,65.5883789062
25,24,66.8701171875
25,27,68.4448242188
25,30,70.2758789062
25,33,72.4182128906
25,36,73.2971191406
25,39,68.4265136719
25,42,64.2883300781
25,45,60.791015625
25,48,57.8063964844
25,51,55.2429199219
25,54,53.0456542969
25,57,51.1413574219
25,60,49.51171875
25,63,48.1018066406
25,66,46.8933105469
25,69,45.8862304688
25,72,45.0256347656
25,75,44.3115234375
25,78,43.7438964844
25,81,43.3227539062
25,84,43.0114746094
25,87,42.8283691406
25,90,42.7551269531
25,93,42.8100585938
25,96,42.9748535156
25,99,43.2495117188
25,102,43.6706542969
25,105,44.2199707031
25,108,44.8974609375
25,111,45.703125
25,114,46.6918945312
25,117,47.8271484375
25,120,49.1455078125
25,123,50.6469726562
25,126,52.3864746094
25,129,54.3640136719
25,132,56.6162109375
25,135,59.1247558594
25,138,61.9445800781
25,141,65.0390625
25,144,68.3715820312
25,147,71.923828125
25,150,75.6591796875
25,153,79.5776367188
25,156,83.6608886719
25,159,87.6342773438
25,162,91.1865234375
25,165,94.3359375
25,168,96.9543457031
25,171,99.2248535156
25,174,101.019287109
25,177,102.502441406
25,180,103.656005859
25,183,104.406738281
25,186,104.809570312
25,189,104.846191406
25,192,104.534912109
25,195,103.967285156
25,198,103.143310547
25,201,102.099609375
25,204,100.946044922
25,207,99.7009277344
25,210,98.4375
25,213,97.1923828125
25,216,95.9655761719
25,219,94.8120117188
25,222,93.8598632812
25,225,93.1640625
25,228,92.7429199219
25,231,92.5964355469
25,234,92.7062988281
25,237,93.0725097656
25,240,93.7133789062
25,243,94.62890625
25,246,95.8374023438
25,249,97.3571777344
25,252,99.1882324219
25,255,101.385498047
25,258,103.967285156
25,261,107.006835938
25,264,110.522460938
25,267,114.642333984
25,270,119.421386719
25,273,124.053955078
25,276,124.383544922
25,279,125.024414062
25,282,125.9765625
25,285,127.221679688
25,288,128.759765625
25,291,130.554199219
25,294,132.550048828
25,297,134.527587891
25,300,136.102294922
25,303,136.138916016
25,306,132.604980469
25,309,124.694824219
25,312,114.971923828
25,315,105.908203125
25,318,98.1628417969
25,321,91.69921875
25,324,86.3525390625
25,327,81.884765625
25,330,78.1494140625
25,333,75
25,336,72.36328125
25,339,70.1293945312
25,342,68.2434082031
25,345,66.6870117188
25,348,65.4052734375
25,351,64.3798828125
25,354,63.5925292969
25,357,63.0065917969
25,360,62.6403808594
26,0,64.1052246094
26,3,63.9404296875
26,6,63.9587402344
26,9,64.16015625
26,12,64.5812988281
26,15,65.2038574219
26,18,66.064453125
26,21,67.1264648438
26,24,68.4631347656
26,27,70.0561523438
26,30,71.9421386719
26,33,74.1394042969
26,36,76.2451171875
26,39,71.1547851562
26,42,66.8701171875
26,45,63.2263183594
26,48,60.1318359375
26,51,57.4584960938
26,54,55.1696777344
26,57,53.1921386719
26,60,51.4892578125
26,63,50.0244140625
26,66,48.7609863281
26,69,47.6989746094
26,72,46.8200683594
26,75,46.0876464844
26,78,45.4833984375
26,81,45.0439453125
26,84,44.7143554688
26,87,44.53125
26,90,44.4580078125
26,93,44.4946289062
26,96,44.677734375
26,99,44.970703125
26,102,45.41015625
26,105,45.9594726562
26,108,46.6735839844
26,111,47.5158691406
26,114,48.5229492188
26,117,49.7131347656
26,120,51.0681152344
26,123,52.6428222656
26,126,54.4372558594
26,129,56.4697265625
26,132,58.7768554688
26,135,61.376953125
26,138,64.2333984375
26,141,67.3828125
26,144,70.751953125
26,147,74.3041992188
26,150,78.0212402344
26,153,81.9396972656
26,156,86.0229492188
26,159,90.087890625
26,162,93.8598632812
26,165,97.2839355469
26,168,100.1953125
26,171,102.740478516
26,174,104.699707031
26,177,106.34765625
26,180,107.611083984
26,183,108.416748047
26,186,108.801269531
26,189,108.782958984
26,192,108.343505859
26,195,107.629394531
26,198,106.622314453
26,201,105.377197266
26,204,103.985595703
26,207,102.5390625
26,210,101.07421875
26,213,99.6459960938
26,216,98.2360839844
26,219,96.9543457031
26,222,95.947265625
26,225,95.2514648438
26,228,94.8120117188
26,231,94.6472167969
26,234,94.7570800781
26,237,95.1416015625
26,240,95.80078125
26,243,96.7163085938
26,246,97.9431152344
26,249,99.4812011719
26,252,101.348876953
26,255,103.564453125
26,258,106.201171875
26,261,109.27734375
26,264,112.884521484
26,267,117.059326172
26,270,121.929931641
26,273,123.248291016
26,276,123.577880859
26,279,124.182128906
26,282,125.09765625
26,285,126.324462891
26,288,127.807617188
26,291,129.565429688
26,294,131.524658203
26,297,133.483886719
26,300,135.113525391
26,303,135.498046875
26,306,132.897949219
26,309,126.049804688
26,312,116.857910156
26,315,107.958984375
26,318,100.231933594
26,321,93.7316894531
26,324,88.2934570312
26,327,83.7707519531
26,330,79.9621582031
26,333,76.7395019531
26,336,74.0478515625
26,339,71.7590332031
26,342,69.8547363281
26,345,68.26171875
26,348,66.943359375
26,351,65.8996582031
26,354,65.0939941406
26,357,64.4897460938
26,360,64.1052246094
27,0,65.478515625
27,3,65.2954101562
27,6,65.3137207031
27,9,65.5334472656
27,12,65.9729003906
27,15,66.5954589844
27,18,67.4560546875
27,21,68.5546875
27,24,69.9096679688
27,27,71.5393066406
27,30,73.4802246094
27,33,75.732421875
27,36,78.3325195312
27,39,73.9013671875
27,42,69.4519042969
27,45,65.6616210938
27,48,62.4389648438
27,51,59.6557617188
27,54,57.275390625
27,57,55.224609375
27,60,53.466796875
27,63,51.9287109375
27,66,50.6286621094
27,69,49.5300292969
27,72,48.6145019531
27,75,47.8454589844
27,78,47.2229003906
27,81,46.7651367188
27,84,46.435546875
27,87,46.2158203125
27,90,46.142578125
27,93,46.1975097656
27,96,46.3806152344
27,99,46.6918945312
27,102,47.1313476562
27,105,47.7172851562
27,108,48.4497070312
27,111,49.3286132812
27,114,50.3723144531
27,117,51.5991210938
27,120,53.0090332031
27,123,54.6203613281
27,126,56.4697265625
27,129,58.5754394531
27,132,60.9375
27,135,63.5925292969
27,138,66.5222167969
27,141,69.6899414062
27,144,73.095703125
27,147,76.6479492188
27,150,80.3466796875
27,153,84.2102050781
27,156,88.2751464844
27,159,92.3950195312
27,162,96.4050292969
27,165,100.103759766
27,168,103.289794922
27,171,106.0546875
27,174,108.215332031
27,177,110.028076172
27,180,111.383056641
27,183,112.20703125
27,186,112.554931641
27,189,112.445068359
27,192,111.859130859
27,195,110.980224609
27,198,109.753417969
27,201,108.270263672
27,204,106.658935547
27,207,105.010986328
27,210,103.344726562
27,213,101.715087891
27,216,100.140380859
27,219,98.8220214844
27,222,97.7966308594
27,225,97.0825195312
27,228,96.6430664062
27,231,96.4965820312
27,234,96.6064453125
27,237,96.9909667969
27,240,97.6501464844
27,243,98.6022949219
27,246,99.8474121094
27,249,101.403808594
27,252,103.289794922
27,255,105.560302734
27,258,108.251953125
27,261,111.383056641
27,264,115.045166016
27,267,119.293212891
27,270,122.277832031
27,273,122.259521484
27,276,122.570800781
27,279,123.156738281
27,282,124.072265625
27,285,125.262451172
27,288,126.727294922
27,291,128.448486328
27,294,130.389404297
27,297,132.348632812
27,300,134.033203125
27,303,134.747314453
27,306,132.897949219
27,309,127.093505859
27,312,118.505859375
27,315,109.808349609
27,318,102.099609375
27,321,95.5810546875
27,324,90.087890625
27,327,85.4919433594
27,330,81.6284179688
27,333,78.3508300781
27,336,75.6042480469
27,339,73.2788085938
27,342,71.337890625
27,345,69.7082519531
27,348,68.3715820312
27,351,67.3095703125
27,354,66.4672851562
27,357,65.8630371094
27,360,65.478515625
28,0,66.5588378906
28,3,66.3757324219
28,6,66.3940429688
28,9,66.6137695312
28,12,67.0532226562
28,15,67.6940917969
28,18,68.5729980469
28,21,69.6899414062
28,24,71.0632324219
28,27,72.7111816406
28,30,74.6704101562
28,33,76.9775390625
28,36,79.6325683594
28,39,76.6479492188
28,42,72.0153808594
28,45,68.0969238281
28,48,64.74609375
28,51,61.8713378906
28,54,59.3994140625
28,57,57.275390625
28,60,55.4260253906
28,63,53.8513183594
28,66,52.4963378906
28,69,51.3610839844
28,72,50.390625
28,75,49.6032714844
28,78,48.9624023438
28,81,48.486328125
28,84,48.1384277344
28,87,47.9187011719
28,90,47.8454589844
28,93,47.900390625
28,96,48.0834960938
28,99,48.3947753906
28,102,48.8708496094
28,105,49.4750976562
28,108,50.2258300781
28,111,51.1413574219
28,114,52.2216796875
28,117,53.466796875
28,120,54.931640625
28,123,56.5979003906
28,126,58.5021972656
28,129,60.6628417969
28,132,63.0981445312
28,135,65.7897949219
28,138,68.7561035156
28,141,71.9604492188
28,144,75.3845214844
28,147,78.9184570312
28,150,82.5805664062
28,153,86.3891601562
28,156,90.3991699219
28,159,94.5190429688
28,162,98.73046875
28,165,102.648925781
28,168,106.018066406
28,171,108.984375
28,174,111.309814453
28,177,113.195800781
28,180,114.569091797
28,183,115.374755859
28,186,115.612792969
28,189,115.319824219
28,192,114.55078125
28,195,113.433837891
28,198,111.932373047
28,201,110.229492188
28,204,108.416748047
28,207,106.549072266
28,210,104.699707031
28,213,102.868652344
28,216,101.257324219
28,219,99.9572753906
28,222,98.9685058594
28,225,98.2727050781
28,228,97.8515625
28,231,97.7233886719
28,234,97.8515625
28,237,98.2543945312
28,240,98.9501953125
28,243,99.9206542969
28,246,101.184082031
28,249,102.777099609
28,252,104.718017578
28,255,107.025146484
28,258,109.753417969
28,261,112.939453125
28,264,116.674804688
28,267,120.886230469
28,270,120.666503906
28,273,120.703125
28,276,120.99609375
28,279,121.600341797
28,282,122.497558594
28,285,123.687744141
28,288,125.170898438
28,291,126.910400391
28,294,128.851318359
28,297,130.883789062
28,300,132.733154297
28,303,133.703613281
28,306,132.531738281
28,309,127.606201172
28,312,119.586181641
28,315,111.145019531
28,318,103.527832031
28,321,96.9909667969
28,324,91.4794921875
28,327,86.8469238281
28,330,82.9284667969
28,333,79.6325683594
28,336,76.8310546875
28,339,74.4873046875
28,342,72.509765625
28,345,70.8618164062
28,348,69.5068359375
28,351,68.408203125
28,354,67.5659179688
28,357,66.9616699219
28,360,66.5588378906
29,0,67.6574707031
29,3,67.4560546875
29,6,67.4743652344
29,9,67.7124023438
29,12,68.1518554688
29,15,68.8110351562
29,18,69.6899414062
29,21,70.8251953125
29,24,72.216796875
29,27,73.9013671875
29,30,75.8972167969
29,33,78.2409667969
29,36,80.9509277344
29,39,79.39453125
29,42,74.5971679688
29,45,70.5322265625
29,48,67.0532226562
29,51,64.0686035156
29,54,61.5051269531
29,57,59.3078613281
29,60,57.4035644531
29,63,55.7739257812
29,66,54.3640136719
29,69,53.173828125
29,72,52.1850585938
29,75,51.3610839844
29,78,50.7019042969
29,81,50.2075195312
29,84,49.8413085938
29,87,49.6215820312
29,90,49.5300292969
29,93,49.5849609375
29,96,49.7863769531
29,99,50.1159667969
29,102,50.5920410156
29,105,51.2145996094
29,108,52.001953125
29,111,52.9357910156
29,114,54.052734375
29,117,55.3527832031
29,120,56.8542480469
29,123,58.5754394531
29,126,60.5163574219
29,129,62.7319335938
29,132,65.2221679688
29,135,67.96875
29,138,70.9899902344
29,141,74.2126464844
29,144,77.6184082031
29,147,81.15234375
29,150,84.7778320312
29,153,88.5314941406
29,156,92.4682617188
29,159,96.5698242188
29,162,100.982666016
29,165,105.139160156
29,168,108.709716797
29,171,111.840820312
29,174,114.349365234
29,177,116.326904297
29,180,117.700195312
29,183,118.469238281
29,186,118.597412109
29,189,118.103027344
29,192,117.150878906
29,195,115.759277344
29,198,114.038085938
29,201,112.115478516
29,204,110.083007812
29,207,107.995605469
29,210,105.944824219
29,213,104.022216797
29,216,102.410888672
29,219,101.129150391
29,222,100.158691406
29,225,99.4812011719
29,228,99.0966796875
29,231,98.9685058594
29,234,99.1333007812
29,237,99.5544433594
29,240,100.250244141
29,243,101.257324219
29,246,102.557373047
29,249,104.168701172
29,252,106.146240234
29,255,108.489990234
29,258,111.273193359
29,261,114.532470703
29,264,118.304443359
29,267,119.274902344
29,270,119.055175781
29,273,119.128417969
29,276,119.439697266
29,279,120.043945312
29,282,120.941162109
29,285,122.131347656
29,288,123.614501953
29,291,125.354003906
29,294,127.313232422
29,297,129.400634766
29,300,131.359863281
29,303,132.641601562
29,306,132.073974609
29,309,128.009033203
29,312,120.648193359
29,315,112.463378906
29,318,104.956054688
29,321,98.4191894531
29,324,92.8894042969
29,327,88.2019042969
29,330,84.2468261719
29,333,80.9143066406
29,336,78.076171875
29,339,75.6958007812
29,342,73.681640625
29,345,72.0153808594
29,348,70.6420898438
29,351,69.5434570312
29,354,68.6828613281
29,357,68.0603027344
29,360,67.6574707031
30,0,68.7561035156
30,3,68.5729980469
30,6,68.5913085938
30,9,68.8110351562
30,12,69.2687988281
30,15,69.9279785156
30,18,70.8251953125
30,21,71.9787597656
30,24,73.388671875
30,27,75.1098632812
30,30,77.1423339844
30,33,79.5227050781
30,36,82.2875976562
30,39,82.1228027344
30,42,77.1789550781
30,45,72.9675292969
30,48,69.3603515625
30,51,66.2841796875
30,54,63.6291503906
30,57,61.3403320312
30,60,59.3811035156
30,63,57.6782226562
30,66,56.2316894531
30,69,55.0048828125
30,72,53.9794921875
30,75,53.1188964844
30,78,52.44140625
30,81,51.9104003906
30,84,51.5441894531
30,87,51.3244628906
30,90,51.2329101562
30,93,51.2878417969
30,96,51.4892578125
30,99,51.8188476562
30,102,52.3132324219
30,105,52.9541015625
30,108,53.759765625
30,111,54.7302246094
30,114,55.8837890625
30,117,57.2204589844
30,120,58.7585449219
30,123,60.5346679688
30,126,62.548828125
30,129,64.8193359375
30,132,67.3461914062
30,135,70.1477050781
30,138,73.1872558594
30,141,76.4465332031
30,144,79.833984375
30,147,83.349609375
30,150,86.9384765625
30,153,90.6372070312
30,156,94.5007324219
30,159,98.6022949219
30,162,103.161621094
30,165,107.537841797
30,168,111.309814453
30,171,114.642333984
30,174,117.333984375
30,177,119.403076172
30,180,120.776367188
30,183,121.490478516
30,186,121.508789062
30,189,120.812988281
30,192,119.622802734
30,195,118.011474609
30,198,116.052246094
30,201,113.873291016
30,204,111.602783203
30,207,109.313964844
30,210,107.098388672
30,213,105.17578125
30,216,103.601074219
30,219,102.337646484
30,222,101.385498047
30,225,100.726318359
30,228,100.341796875
30,231,100.231933594
30,234,100.415039062
30,237,100.854492188
30,240,101.586914062
30,243,102.593994141
30,246,103.930664062
30,249,105.578613281
30,252,107.574462891
30,255,109.973144531
30,258,112.811279297
30,261,116.107177734
30,264,118.212890625
30,267,117.681884766
30,270,117.443847656
30,273,117.517089844
30,276,117.864990234
30,279,118.469238281
30,282,119.366455078
30,285,120.556640625
30,288,122.021484375
30,291,123.779296875
30,294,125.756835938
30,297,127.917480469
30,300,129.986572266
30,303,131.54296875
30,306,131.488037109
30,309,128.302001953
30,312,121.673583984
30,315,113.800048828
30,318,106.365966797
30,321,99.8657226562
30,324,94.2993164062
30,327,89.5935058594
30,330,85.6018066406
30,333,82.2143554688
30,336,79.3579101562
30,339,76.9226074219
30,342,74.8901367188
30,345,73.1872558594
30,348,71.7956542969
30,351,70.6787109375
30,354,69.7998046875
30,357,69.1772460938
30,360,68.7561035156
31,0,69.8913574219
31,3,69.6899414062
31,6,69.7082519531
31,9,69.9462890625
31,12,70.4040527344
31,15,71.0815429688
31,18,71.9970703125
31,21,73.1506347656
31,24,74.5971679688
31,27,76.318359375
31,30,78.3874511719
31,33,80.8044433594
31,36,83.6242675781
31,39,84.8693847656
31,42,79.7424316406
31,45,75.3845214844
31,48,71.6674804688
31,51,68.4814453125
31,54,65.7348632812
31,57,63.3728027344
31,60,61.3403320312
31,63,59.6008300781
31,66,58.0993652344
31,69,56.8176269531
31,72,55.7556152344
31,75,54.8767089844
31,78,54.1809082031
31,81,53.6315917969
31,84,53.2470703125
31,87,53.0090332031
31,90,52.9174804688
31,93,52.9724121094
31,96,53.173828125
31,99,53.5400390625
31,102,54.0344238281
31,105,54.7119140625
31,108,55.5358886719
31,111,56.54296875
31,114,57.71484375
31,117,59.0881347656
31,120,60.6811523438
31,123,62.4938964844
31,126,64.5446777344
31,129,66.8701171875
31,132,69.4519042969
31,135,72.2900390625
31,138,75.3662109375
31,141,78.6254882812
31,144,82.0129394531
31,147,85.5102539062
31,150,89.0625
31,153,92.6879882812
31,156,96.4782714844
31,159,100.653076172
31,162,105.285644531
31,165,109.844970703
31,168,113.854980469
31,171,117.388916016
31,174,120.263671875
31,177,122.406005859
31,180,123.797607422
31,183,124.420166016
31,186,124.310302734
31,189,123.449707031
31,192,122.039794922
31,195,120.153808594
31,198,117.919921875
31,201,115.521240234
31,204,113.031005859
31,207,110.559082031
31,210,108.306884766
31,213,106.384277344
31,216,104.827880859
31,219,103.582763672
31,222,102.630615234
31,225,101.989746094
31,228,101.623535156
31,231,101.531982422
31,234,101.715087891
31,237,102.172851562
31,240,102.923583984
31,243,103.948974609
31,246,105.303955078
31,249,106.988525391
31,252,109.039306641
31,255,111.474609375
31,258,114.349365234
31,261,117.462158203
31,264,116.6015625
31,267,116.070556641
31,270,115.850830078
31,273,115.924072266
31,276,116.271972656
31,279,116.89453125
31,282,117.791748047
31,285,118.981933594
31,288,120.465087891
31,291,122.204589844
31,294,124.21875
31,297,126.397705078
31,300,128.576660156
31,303,130.352783203
31,306,130.810546875
31,309,128.448486328
31,312,122.607421875
31,315,115.081787109
31,318,107.775878906
31,321,101.312255859
31,324,95.7275390625
31,327,90.9851074219
31,330,86.9567871094
31,333,83.5327148438
31,336,80.6213378906
31,339,78.1677246094
31,342,76.1169433594
31,345,74.3957519531
31,348,72.9675292969
31,351,71.8322753906
31,354,70.9533691406
31,357,70.3125
31,360,69.8913574219
32,0,71.0266113281
32,3,70.8251953125
32,6,70.8435058594
32,9,71.0815429688
32,12,71.5393066406
32,15,72.2351074219
32,18,73.1689453125
32,21,74.3408203125
32,24,75.8056640625
32,27,77.5634765625
32,30,79.6508789062
32,33,82.1228027344
32,36,84.9975585938
32,39,87.6159667969
32,42,82.32421875
32,45,77.8198242188
32,48,73.9929199219
32,51,70.6970214844
32,54,67.8588867188
32,57,65.4235839844
32,60,63.3178710938
32,63,61.5051269531
32,66,59.9670410156
32,69,58.6486816406
32,72,57.5500488281
32,75,56.6345214844
32,78,55.9020996094
32,81,55.3527832031
32,84,54.9499511719
32,87,54.7119140625
32,90,54.6203613281
32,93,54.6752929688
32,96,54.8767089844
32,99,55.2429199219
32,102,55.7739257812
32,105,56.4514160156
32,108,57.2937011719
32,111,58.3374023438
32,114,59.5458984375
32,117,60.9558105469
32,120,62.5854492188
32,123,64.453125
32,126,66.5588378906
32,129,68.9208984375
32,132,71.5393066406
32,135,74.4323730469
32,138,77.5268554688
32,141,80.7861328125
32,144,84.1735839844
32,147,87.6342773438
32,150,91.1315917969
32,153,94.7204589844
32,156,98.4558105469
32,159,102.685546875
32,162,107.336425781
32,165,112.097167969
32,168,116.345214844
32,171,120.043945312
32,174,123.101806641
32,177,125.372314453
32,180,126.763916016
32,183,127.313232422
32,186,127.038574219
32,189,125.958251953
32,192,124.328613281
32,195,122.16796875
32,198,119.714355469
32,201,117.077636719
32,204,114.367675781
32,207,111.785888672
32,210,109.533691406
32,213,107.629394531
32,216,106.072998047
32,219,104.846191406
32,222,103.912353516
32,225,103.271484375
32,228,102.923583984
32,231,102.83203125
32,234,103.033447266
32,237,103.509521484
32,240,104.260253906
32,243,105.322265625
32,246,106.695556641
32,249,108.416748047
32,252,110.504150391
32,255,112.976074219
32,258,115.905761719
32,261,115.850830078
32,264,115.008544922
32,267,114.477539062
32,270,114.2578125
32,273,114.312744141
32,276,114.678955078
32,279,115.301513672
32,282,116.217041016
32,285,117.407226562
32,288,118.872070312
32,291,120.629882812
32,294,122.644042969
32,297,124.859619141
32,300,127.130126953
32,303,129.125976562
32,306,130.023193359
32,309,128.448486328
32,312,123.431396484
32,315,116.326904297
32,318,109.185791016
32,321,102.740478516
32,324,97.1740722656
32,327,92.3950195312
32,330,88.3117675781
32,333,84.8510742188
32,336,81.9213867188
32,339,79.4311523438
32,342,77.34375
32,345,75.6042480469
32,348,74.1577148438
32,351,73.0041503906
32,354,72.1069335938
32,357,71.4477539062
32,360,71.0266113281
33,0,72.1801757812
33,3,71.9787597656
33,6,71.9970703125
33,9,72.2351074219
33,12,72.7111816406
33,15,73.4069824219
33,18,74.3408203125
33,21,75.5493164062
33,24,77.0324707031
33,27,78.80859375
33,30,80.9509277344
